07:00,739.8,22.5,66.0,22.8,.010,.010,23,10,276
08:00,739.8,22.6,54.8,25.7,.019,.019,27,11,317
09:00,739.8,22.6,51.2,26.9,.027,.027,34,10,12
10:00,739.9,22.6,45.7,28.4,.031,.031,27,12,322
11:00,739.8,22.7,42.1,29.6,.035,.035,21,12,280
12:00,739.8,22.7,42.3,29.6,.039,.039,19,9,326
13:00,739.6,22.8,36.9,31.0,.038,.038,16,12,295
14:00,739.2,22.9,36.7,31.2,.043,.043,21,11,327
15:00,738.8,22.9,34.8,32.2,.049,.049,19,14,284
16:00,738.7,23.0,35.9,31.6,.050,.050,22,10,324
17:00,738.6,23.0,37.2,31.6,.046,.046,23,9,348
18:00,738.7,23.1,39.2,31.2,.045,.045,22,12,21
19:00,739.1,23.1,44.1,29.4,.034,.034,15,8,356
20:00,739.8,23.0,49.9,27.6,.028,.028,13,5,356
21:00,740.2,23.1,55.4,26.0,.026,.026,21,5,12
22:00,739.9,23.1,58.9,24.7,.024,.024,22,7,26
23:00,740.3,23.1,59.6,23.9,.026,.026,16,6,37
Avg,739.2,22.8,56.3,25.8,.025,.025,22,9,0
Max,740.3,23.1,85.3,32.2,.050,.050,34,14,358
Hr. of Max,23,23,05,15,16,16,09,15,00
Min,738.2,22.5,34.8,18.1,.003,.003,13,5,2
Count,24,24,24,24,24,24,24,24,24
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Lawrenceville,,,,8/7/2016,,,Interval:,001h
,RWS,SIGTHETA,SONICWD,SONICWS,,,,,
Hour,MPH,DEG,DEG,MPH,,,,,
00:00,1.4,20.9,358,1.5,,,,,
01:00,1.2,17.7,336,1.3,,,,,
02:00,1.2,18.7,344,1.3,,,,,
03:00,1.4,15.4,347,1.4,,,,,
04:00,1.6,18.9,1,1.7,,,,,
05:00,1.3,20.5,349,1.3,,,,,
06:00,.5,39.8,293,1.1,,,,,
07:00,1.1,49.6,268,1.7,,,,,
08:00,.3,79.6,321,1.4,,,,,
09:00,2.4,45.6,8,3.6,,,,,
10:00,2.9,54.5,322,4.4,,,,,
11:00,1.9,53.8,277,4.0,,,,,
12:00,2.8,47.6,335,3.8,,,,,
13:00,2.8,52.3,302,4.2,,,,,
14:00,4.1,36.7,327,4.8,,,,,
15:00,3.5,54.6,294,4.8,,,,,
16:00,4.4,24.6,329,4.9,,,,,
17:00,2.6,41.4,355,3.3,,,,,
18:00,2.1,37.0,24,2.7,,,,,
19:00,3.2,30.9,357,3.7,,,,,
20:00,2.6,37.9,356,3.0,,,,,
21:00,2.4,28.9,9,2.7,,,,,
22:00,2.0,35.2,23,2.5,,,,,
23:00,2.1,27.5,31,2.4,,,,,
Avg,2.1,37.0,340,2.8,,,,,
Max,4.4,79.6,358,4.9,,,,,
Hr. of Max,16,08,00,16,,,,,
Min,.3,15.4,1,1.1,,,,,
Count,24,24,24,24,,,,,
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Lawrenceville,,,,8/8/2016,,,Interval:,001h
,BP,INT_T,OUT_RH,OUT_T,OZONE,OZONE2,PM10B,PM25B,RWD
Hour,MM/HG,DEGC,PERCENT,DEGC,PPM,PPM,UG/M3,UG/M3,DEG
00:00,740.4,23.0,65.0,23.1,.020,.020,20,8,352
01:00,740.5,22.9,67.2,22.5,.019,.019,18,10,5
02:00,740.6,22.9,67.9,22.1,.019,.019,17,12,13
03:00,740.7,22.8,70.9,21.6,.018,.018,13,10,344
04:00,740.7,22.7,71.8,21.3,.016,.016,19,8,32
05:00,740.8,22.6,73.0,21.0,.012,.012,19,6,23
06:00,740.9,22.5,72.6,21.2,.007,.007,22,13,21
07:00,741.4,22.5,68.1,22.2,.006,.006,25,13,15
08:00,741.3,22.5,64.6,23.2,.007,.007,27,9,36
09:00,741.5,22.5,64.1,23.5,.005,.005,34,11,35
10:00,741.3,22.5,52.0,27.1,.006,.006,36,20,13
11:00,741.0,22.6,43.1,29.7,.021,.021,40,13,38
12:00,740.8,22.7,39.4,31.3,.039,.039,27,11,70
13:00,740.7,22.8,35.1,32.0,.045,.045,25,14,118
14:00,740.3,22.9,33.5,32.7,.046,.046,25,13,125
15:00,739.9,23.0,31.9,33.0,.048,.048,26,15,82
16:00,740.0,23.0,32.3,32.6,.049,.049,22,10,107
17:00,739.9,23.2,31.5,32.9,.048,.048,22,13,138
18:00,739.9,23.2,36.0,32.2,.047,.047,20,10,120
19:00,740.0,23.3,40.1,30.8,.041,.041,18,8,110
20:00,740.6,23.3,45.4,29.5,.037,.037,17,7,97
21:00,741.2,23.2,51.7,28.2,.033,.033,26,9,110
22:00,741.4,23.2,57.4,27.1,.031,.031,34,9,133
23:00,741.6,23.2,61.7,26.1,.026,.026,30,14,145
Avg,740.7,22.8,53.1,26.9,.026,.026,24,11,0
Max,741.6,23.3,73.0,33.0,.049,.049,40,20,352
Hr. of Max,23,20,05,15,16,16,11,10,00
Min,739.9,22.5,31.5,21.0,.005,.005,13,6,5
Count,24,24,24,24,24,24,24,24,24
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Lawrenceville,,,,8/8/2016,,,Interval:,001h
,RWS,SIGTHETA,SONICWD,SONICWS,,,,,
Hour,MPH,DEG,DEG,MPH,,,,,
00:00,1.3,28.1,349,1.6,,,,,
01:00,1.8,32.2,10,2.2,,,,,
02:00,1.3,35.9,12,1.5,,,,,
03:00,1.3,27.0,338,1.8,,,,,
04:00,1.7,28.8,33,1.8,,,,,
05:00,1.7,31.2,25,1.9,,,,,
06:00,2.2,24.4,19,2.4,,,,,
07:00,2.0,36.9,12,2.5,,,,,
08:00,2.0,47.2,41,2.6,,,,,
09:00,2.8,40.0,30,3.6,,,,,
10:00,2.2,50.2,15,3.1,,,,,
11:00,3.1,41.4,34,3.9,,,,,
12:00,2.3,55.0,59,3.4,,,,,
13:00,3.0,57.3,116,4.5,,,,,
14:00,3.5,54.6,125,4.5,,,,,
15:00,3.7,45.8,83,4.8,,,,,
16:00,3.6,41.5,96,4.8,,,,,
17:00,5.1,27.5,137,5.6,,,,,
18:00,4.2,30.5,117,4.7,,,,,
19:00,3.3,31.7,107,3.8,,,,,
20:00,2.3,38.7,95,2.7,,,,,
21:00,2.5,37.2,110,2.8,,,,,
22:00,4.2,24.6,135,4.4,,,,,
23:00,2.5,29.5,146,2.8,,,,,
Avg,2.6,37.3,63,3.2,,,,,
Max,5.1,57.3,349,5.6,,,,,
Hr. of Max,17,13,00,17,,,,,
Min,1.3,24.4,10,1.5,,,,,
Count,24,24,24,24,,,,,
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Lawrenceville,,,,8/9/2016,,,Interval:,001h
,BP,INT_T,OUT_RH,OUT_T,OZONE,OZONE2,PM10B,PM25B,RWD
Hour,MM/HG,DEGC,PERCENT,DEGC,PPM,PPM,UG/M3,UG/M3,DEG
00:00,741.6,23.2,65.5,25.3,.032,.032,29,12,125
01:00,741.5,23.1,68.5,24.5,.033,.033,27,11,82
02:00,741.6,23.1,72.8,23.4,.033,.033,28,10,26
03:00,741.5,23.0,75.6,22.7,.033,.033,30,11,28
04:00,741.6,23.0,79.4,21.9,.023,.023,30,9,18
05:00,741.7,22.8,79.9,21.9,.017,.017,42,13,4
06:00,741.9,22.8,76.1,22.8,.010,.010,38,19,353
07:00,742.0,22.7,65.2,25.5,.015,.015,37,17,28
08:00,741.9,22.8,57.6,27.7,.027,.027,32,12,135
09:00,741.8,22.8,54.4,29.6,.031,.031,38,10,157
10:00,741.8,22.8,53.5,30.9,.037,.037,36,13,170
11:00,741.7,22.9,51.7,32.0,.041,.041,36,12,162
12:00,741.4,23.0,49.9,32.9,.044,.044,25,12,145
13:00,740.9,23.0,48.5,33.9,.047,.047,27,12,164
14:00,740.6,23.1,48.6,34.2,.046,.046,32,13,165
15:00,740.2,23.2,47.4,34.8,.048,.048,24,11,165
16:00,740.2,23.3,48.4,34.8,.048,.048,26,16,154
17:00,740.1,23.3,51.1,34.3,.041,.041,30,16,154
18:00,740.5,23.3,60.5,31.9,.030,.030,28,11,153
19:00,740.5,23.3,62.7,30.8,.024,.024,27,9,136
20:00,740.9,23.3,62.8,30.3,.023,.023,26,9,136
21:00,741.3,23.3,64.1,30.0,.020,.020,23,10,139
22:00,741.5,23.3,65.4,29.6,.017,.017,16,10,150
23:00,741.6,23.3,65.2,29.4,.016,.016,16,8,147
Avg,741.2,23.0,61.4,28.9,.030,.030,29,11,0
Max,742.0,23.3,79.9,34.8,.048,.048,42,19,353
Hr. of Max,07,23,05,16,16,16,05,06,06
Min,740.1,22.7,47.4,21.9,.010,.010,16,8,4
Count,24,24,24,24,24,24,24,24,24
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Lawrenceville,,,,8/9/2016,,,Interval:,001h
,RWS,SIGTHETA,SONICWD,SONICWS,,,,,
Hour,MPH,DEG,DEG,MPH,,,,,
00:00,3.1,36.6,120,3.5,,,,,
01:00,2.5,34.4,80,2.9,,,,,
02:00,2.1,21.9,26,2.2,,,,,
03:00,2.3,14.8,28,2.4,,,,,
04:00,1.8,26.7,15,2.0,,,,,
05:00,1.8,24.6,3,1.9,,,,,
06:00,1.8,25.0,353,2.0,,,,,
07:00,.6,43.3,2,2.7,,,,,
08:00,4.1,34.1,134,4.5,,,,,
09:00,3.8,32.7,157,4.4,,,,,
10:00,5.9,29.5,168,6.6,,,,,
11:00,5.2,37.7,160,6.4,,,,,
12:00,5.4,32.5,143,6.1,,,,,
13:00,5.5,34.3,163,6.4,,,,,
14:00,5.8,31.1,168,6.6,,,,,
15:00,5.3,29.5,167,5.9,,,,,
16:00,5.4,27.7,153,6.1,,,,,
17:00,7.2,23.2,155,7.7,,,,,
18:00,6.4,18.0,153,6.7,,,,,
19:00,5.7,16.9,137,5.9,,,,,
20:00,6.2,16.8,137,6.4,,,,,
21:00,5.5,16.8,139,5.7,,,,,
22:00,6.5,15.4,150,6.8,,,,,
23:00,5.7,16.4,147,5.9,,,,,
Avg,4.4,26.6,129,4.9,,,,,
Max,7.2,43.3,353,7.7,,,,,
Hr. of Max,17,07,06,17,,,,,
Min,.6,14.8,2,1.9,,,,,
Count,24,24,24,24,,,,,
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Lawrenceville,,,,8/10/2016,,,Interval:,001h
,BP,INT_T,OUT_RH,OUT_T,OZONE,OZONE2,PM10B,PM25B,RWD
Hour,MM/HG,DEGC,PERCENT,DEGC,PPM,PPM,UG/M3,UG/M3,DEG
00:00,741.6,23.3,65.0,29.2,.017,.017,17,13,150
01:00,741.6,23.3,64.6,28.9,.017,.017,22,12,159
02:00,741.6,23.3,64.0,28.7,.019,.019,22,9,188
03:00,741.5,23.2,65.3,28.4,.020,.020,21,5,186
04:00,741.7,23.2,66.4,28.2,.018,.018,23,12,179
05:00,742.0,23.1,67.2,28.1,.014,.014,23,10,181
06:00,742.4,23.1,68.4,28.0,.013,.013,26,14,179
07:00,742.9,23.0,64.9,29.0,.015,.015,26,12,189
08:00,742.9,23.1,60.6,30.4,.018,.018,24,11,211
09:00,743.0,23.3 D ,58.3,31.4, D , D ,27,15,233
10:00,743.0,23.3,57.9,31.7,.029,.029,20,9,243
11:00,742.8,23.3,55.4,33.1,.037,.037,24,16,241
12:00,742.5,23.4,54.8,33.8,.040,.040,25,12,249
13:00,742.2,23.5,54.9,34.2,.041,.041,25,16,291
14:00,741.7,23.5,50.7,35.2,.042,.042,25,11,262
15:00,741.9,23.5,62.2,32.1,.040,.040,23,8,180
16:00,742.0,23.5,72.3,30.0,.030,.030,20,6,213
17:00,741.8,23.6,63.4,31.7,.030,.030,15,6,263
18:00,741.9,23.6,63.2,32.0,.029,.029,24,10,238
19:00,742.1,23.6,70.0,31.1,.020,.020,27,8,217
20:00,742.3,23.6,72.7,30.6,.019,.019,25,11,168
21:00,742.5,23.6,76.5,29.8,.016,.016,23,13,126
22:00,742.8,23.6,78.0,29.2,.015,.015,23,11,136
23:00,742.5,23.5,78.3,28.3,.019,.019,17,10,132
Avg,742.2,23.3,64.7,30.5,.024,.024,22,10,0
Max,743.0,23.6,78.3,35.2,.042,.042,27,16,291
Hr. of Max,10,22,23,14,14,14,19,13,13
Min,741.5,23.0,50.7,28.0,.013,.013,15,5,126
Count,24,24,24,24,23,23,24,24,24
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Lawrenceville,,,,8/10/2016,,,Interval:,001h
,RWS,SIGTHETA,SONICWD,SONICWS,,,,,
Hour,MPH,DEG,DEG,MPH,,,,,
00:00,5.3,16.8,151,5.5,,,,,
01:00,3.9,24.7,161,4.2,,,,,
02:00,4.7,27.6,186,5.2,,,,,
03:00,3.9,22.9,187,4.2,,,,,
04:00,3.9,20.4,178,4.1,,,,,
05:00,4.0,24.0,182,4.3,,,,,
06:00,4.3,19.5,179,4.5,,,,,
07:00,4.7,22.2,187,5.1,,,,,
08:00,5.9,24.7,212,6.4,,,,,
09:00,7.1,23.1,233,7.6,,,,,
10:00,5.3,26.1,244,6.1,,,,,
11:00,4.7,32.9,244,5.4,,,,,
12:00,4.8,29.3,252,5.5,,,,,
13:00,4.8,31.2,288,5.4,,,,,
14:00,4.5,34.8,264,5.4,,,,,
15:00,5.4,33.6,188,7.5,,,,,
16:00,2.2,40.6,213,2.7,,,,,
17:00,2.1,43.7,264,2.6,,,,,
18:00,2.5,32.9,241,2.9,,,,,
19:00,2.5,29.3,225,3.1,,,,,
20:00,1.7,37.6,171,2.2,,,,,
21:00,2.6,34.6,124,2.8,,,,,
22:00,3.7,17.9,136,3.9,,,,,
23:00,2.3,33.0,128,2.6,,,,,
Avg,4.0,28.4,201,4.5,,,,,
Max,7.1,43.7,288,7.6,,,,,
Hr. of Max,09,17,13,09,,,,,
Min,1.7,16.8,124,2.2,,,,,
Count,24,24,24,24,,,,,
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Lawrenceville,,,,8/11/2016,,,Interval:,001h
,BP,INT_T,OUT_RH,OUT_T,OZONE,OZONE2,PM10B,PM25B,RWD
Hour,MM/HG,DEGC,PERCENT,DEGC,PPM,PPM,UG/M3,UG/M3,DEG
00:00,742.5,23.5,75.2,28.3,.023,.023,16,14,179
01:00,742.5,23.5,74.6,28.4,.020,.020,20,10,225
02:00,742.6,23.4,77.4,27.9,.014,.014,22,9,0
03:00,742.6,23.4,77.5,27.8,.012,.012,18,11,149
04:00,742.5,23.4,78.6,27.5,.011,.011,19,7,140
05:00,742.5,23.3,79.8,27.2,.008,.008,18,9,134
06:00,742.7,23.2,76.3,27.7,.008,.008,21,15,157
07:00,742.7,23.2,69.2,29.3,.010,.010,28,15,177
08:00,742.5,23.3,62.3,31.1, D , D ,28,13,201
09:00,742.2,23.3,59.8,32.2,.023,.023,28,10,176
10:00,,,,,,,,,
11:00,,,,,,,,,
12:00,,,,,,,,,
13:00,,,,,,,,,
14:00,,,,,,,,,
15:00,,,,,,,,,
16:00,,,,,,,,,
17:00,,,,,,,,,
18:00,,,,,,,,,
19:00,,,,,,,,,
20:00,,,,,,,,,
21:00,,,,,,,,,
22:00,,,,,,,,,
23:00,,,,,,,,,
Avg,742.5,23.3,73.0,28.7,.014,.014,21,11,0
Max,742.7,23.5,79.8,32.2,.023,.023,28,15,225
Hr. of Max,07,01,05,09,09,09,09,07,01
Min,742.2,23.2,59.8,27.2,.008,.008,16,7,0
Count,10,10,10,10,9,9,10,10,10
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Lawrenceville,,,,8/11/2016,,,Interval:,001h
,RWS,SIGTHETA,SONICWD,SONICWS,,,,,
Hour,MPH,DEG,DEG,MPH,,,,,
00:00,1.4,54.0,180,2.1,,,,,
01:00,2.1,43.6,242,2.8,,,,,
02:00,.6,49.3,3,1.4,,,,,
03:00,1.4,41.5,143,1.6,,,,,
04:00,2.6,15.0,140,2.7,,,,,
05:00,3.8,15.4,136,4.0,,,,,
06:00,2.9,25.2,157,3.2,,,,,
07:00,3.2,25.6,174,3.6,,,,,
08:00,3.3,31.6,201,3.8,,,,,
09:00,3.0,41.3,177,4.0,,,,,
10:00,,,,,,,,,
11:00,,,,,,,,,
12:00,,,,,,,,,
13:00,,,,,,,,,
14:00,,,,,,,,,
15:00,,,,,,,,,
16:00,,,,,,,,,
17:00,,,,,,,,,
18:00,,,,,,,,,
19:00,,,,,,,,,
20:00,,,,,,,,,
21:00,,,,,,,,,
22:00,,,,,,,,,
23:00,,,,,,,,,
Avg,2.4,34.2,169,2.9,,,,,
Max,3.8,54.0,242,4.0,,,,,
Hr. of Max,05,00,01,09,,,,,
Min,.6,15.0,3,1.4,,,,,
Count,10,10,10,10,,,,,
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Lawrenceville 2,,,,8/5/2016,,,Interval:,001h
,CO,INT_T,NO,NOY,NOYDIF,SO2,,,
Hour,PPB,DEGC,PPB,PPB,PPB,PPB,,,
00:00, C ,24.4,.5,8.6,8.0,1.3,,,
01:00,159.0,24.5, C , C , C ,1.6,,,
02:00,152.1,24.2,.8 C ,8.8 C ,8.0 C , C ,,,
03:00,149.8,24.2,1.6,9.2,7.6,.9 C ,,,
04:00,153.7,24.1,.5,6.5,5.9,.6,,,
05:00,194.8,23.6,1.5,10.3,8.8,.6,,,
06:00,206.9,23.7,4.4,18.0,13.6,1.2,,,
07:00,197.5,24.0,4.7,15.3,10.6,1.6,,,
08:00,179.4,24.2,2.6,8.5,5.8,1.2,,,
09:00,180.9,24.5,1.7,6.6,4.9,1.0,,,
10:00,185.4,24.9,1.3,6.6,5.2,.9,,,
11:00,182.2,25.2,1.0,5.4,4.4,.7,,,
12:00,172.9,25.3,.9,4.3,3.3,.6,,,
13:00,166.4,25.8,.9,3.9,3.0,.5,,,
14:00,165.5,26.1,.9,3.3,2.3,.5,,,
15:00,162.6,26.3,.9,3.1,2.2,.5,,,
16:00,165.9,26.3,.8,3.3,2.5,.5,,,
17:00,169.9,26.2,.7,3.5,2.8,.6,,,
18:00,193.6,26.2,.7,4.7,4.0,.5,,,
19:00,212.4,26.2,.7,5.4,4.7,.5,,,
20:00,197.9,26.2,.6,6.1,5.5,.5,,,
21:00,203.8,26.2,.5,6.0,5.4,.5,,,
22:00,201.0,26.1,.6,5.4,4.8,.5,,,
23:00,188.5,26.1,.5,4.4,3.9,.5,,,
Avg,180.0,25.1,1.2,6.8,5.5,.7,,,
Max,212.4,26.3,4.7,18.0,13.6,1.6,,,
Hr. of Max,19,16,07,06,06,07,,,
Min,149.8,23.6,.5,3.1,2.2,.5,,,
Count,23,24,23,23,23,23,,,
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Lawrenceville 2,,,,8/6/2016,,,Interval:,001h
,CO,INT_T,NO,NOY,NOYDIF,SO2,,,
Hour,PPB,DEGC,PPB,PPB,PPB,PPB,,,
00:00, C ,25.8,.5,4.4,3.9,.5,,,
01:00,161.9,25.6, C , C , C ,.4,,,
02:00,151.7,25.5,.4 C ,3.4 C ,2.9 C , C ,,,
03:00,147.2,25.3,.3,3.5,3.2,.5 C ,,,
04:00,160.1,25.4,.4,4.9,4.5,.4,,,
05:00,160.3,25.4,.4,4.9,4.4,.4,,,
06:00,184.0,25.1,.7,7.5,6.8,.4,,,
07:00,180.0,25.3,.7,5.0,4.2,.5,,,
08:00,166.6,25.0,.5,2.8,2.2,.5,,,
09:00,170.4,25.0,.6,2.6,2.0,.6,,,
10:00,160.1,24.7,.5,2.1,1.5,.5,,,
11:00,160.9,24.8,.6,2.0,1.4,.6,,,
12:00,160.9,24.1,.7,2.1,1.4,.5,,,
13:00,159.1,24.1,.6,1.6,1.0,.5,,,
14:00,156.3,24.3,.6,1.6,1.0,.4,,,
15:00,159.8,24.4,.6,1.5,.9,.4,,,
16:00,155.9,24.7,.6,1.8,1.1,.5,,,
17:00,151.0,24.8,.6,1.8,1.1,.4,,,
18:00,151.3,24.8,.6,1.9,1.3,.4,,,
19:00,154.6,24.4,.4,1.7,1.3,.5,,,
20:00,173.5,24.1,.5,2.8,2.2,.4,,,
21:00,203.4,24.1,.5,4.8,4.2,.4,,,
22:00,200.7,23.5,.5,3.9,3.3,.4,,,
23:00,244.6,23.5,.5,6.4,5.8,.4,,,
Avg,168.4,24.7,.5,3.2,2.6,.4,,,
Max,244.6,25.8,.7,7.5,6.8,.6,,,
Hr. of Max,23,00,12,06,06,11,,,
Min,147.2,23.5,.3,1.5,.9,.4,,,
Count,23,24,23,23,23,23,,,
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Lawrenceville 2,,,,8/7/2016,,,Interval:,001h
,CO,INT_T,NO,NOY,NOYDIF,SO2,,,
Hour,PPB,DEGC,PPB,PPB,PPB,PPB,,,
00:00, C ,21.6,.5,6.5,6.0,.3,,,
01:00,294.9,21.2, C , C , C ,.3,,,
02:00,285.7,20.9,.6 C ,6.6 C ,5.9 C , C ,,,
03:00,251.3,20.7,.6,6.1,5.5,.4 C ,,,
04:00,248.2,20.4,.5,6.3,5.7,.3,,,
05:00,244.0,20.2,1.1,6.6,5.5,.3,,,
06:00,258.6,20.0,5.4,11.9,6.4,.4,,,
07:00,243.1,20.1,6.8,15.7,8.9,.6,,,
08:00,217.9,20.2,2.7,8.3,5.5,.6,,,
09:00,188.3,20.5,1.4,4.4,3.0,.6,,,
10:00,160.6,21.3,.5,1.4,.8,.6,,,
11:00,165.9,22.3,.7,1.8,1.1,.9,,,
12:00,165.2,22.5,.5,2.0,1.4,1.0,,,
13:00,156.8,22.8,.6,1.9,1.3,.8,,,
14:00,162.1,23.2,.5,2.1,1.5,1.0,,,
15:00,167.4,23.9,.6,2.8,2.2,2.3,,,
16:00,176.4,23.8,.6,2.7,2.1,1.7,,,
17:00,199.4,24.1,.6,3.1,2.4,.8,,,
18:00,212.5,24.0,.6,3.8,3.1,.6,,,
19:00,212.0,24.0,.5,4.8,4.2,.4,,,
20:00,184.8,23.7,.5,3.8,3.3,.4,,,
21:00,194.5,23.2,.5,4.3,3.7,.4,,,
22:00,177.5,22.8,.6,4.4,3.8,.4,,,
23:00,157.3,21.5,.6,2.6,2.0,.3,,,
Avg,205.4,22.0,1.1,4.9,3.7,.6,,,
Max,294.9,24.1,6.8,15.7,8.9,2.3,,,
Hr. of Max,01,17,07,07,07,15,,,
Min,156.8,20.0,.5,1.4,.8,.3,,,
Count,23,24,23,23,23,23,,,
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Lawrenceville 2,,,,8/8/2016,,,Interval:,001h
,CO,INT_T,NO,NOY,NOYDIF,SO2,,,
Hour,PPB,DEGC,PPB,PPB,PPB,PPB,,,
00:00, C ,20.9,.5,4.6,4.1,.3,,,
01:00,176.0,20.8, C , C , C ,.3,,,
02:00,167.0,20.6,.5 C ,4.9 C ,4.4 C , C ,,,
03:00,168.3,20.4,.5,3.9,3.3,.4 C ,,,
04:00,176.2,20.3,.6,5.9,5.2,.4,,,
05:00,201.4,20.1,1.3,9.5,8.1,.4,,,
06:00,241.3,20.0,3.6,16.4,12.8,.5,,,
07:00,227.2,20.2,9.0,24.2,15.2,1.3,,,
08:00,241.4,20.2,8.1,22.1,13.9,2.1,,,
09:00,226.3,20.2,16.8,32.1,15.3,5.5,,,
10:00,211.2,21.2,25.8,43.7,17.8,13.9,,,
11:00,190.4,22.2,5.6,15.7,10.2,7.3,,,
12:00,185.2,23.1,1.2,6.1,4.8,2.1,,,
13:00,180.0,23.6,.8,3.8,3.0,1.4,,,
14:00,185.3,24.1,.8,4.0,3.2,1.2,,,
15:00,175.1,24.7,.6,3.3,2.6,.9,,,
16:00,180.2,24.4,.7,4.0,3.2,.9,,,
17:00,192.6,24.8,.8,4.5,3.6,1.1,,,
18:00,187.0,24.4,.7,4.2,3.5,.7,,,
19:00,207.5,24.6,.5,6.3,5.6,.6,,,
20:00,231.8,24.2,.5,6.7,6.2,.7,,,
21:00,356.2,24.0,.6,8.3,7.7,1.7,,,
22:00,301.9,23.7,.7,7.5,6.8,2.7,,,
23:00,347.3,23.6,.9,12.2,11.0,1.5,,,
Avg,215.5,22.3,3.5,11.0,7.4,2.0,,,
Max,356.2,24.8,25.8,43.7,17.8,13.9,,,
Hr. of Max,21,17,10,10,10,10,,,
Min,167.0,20.0,.5,3.3,2.6,.3,,,
Count,23,24,23,23,23,23,,,
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Lawrenceville 2,,,,8/9/2016,,,Interval:,001h
,CO,INT_T,NO,NOY,NOYDIF,SO2,,,
Hour,PPB,DEGC,PPB,PPB,PPB,PPB,,,
00:00, C ,23.4,.4,6.7,6.2,1.0,,,
01:00,268.5,22.9, C , C , C ,1.1,,,
02:00,188.5,22.8,.5 C ,4.5 C ,4.0 C , C ,,,
03:00,190.6,22.5,.4,4.5,4.0,.6 C ,,,
04:00,212.6,21.1,.5,7.7,7.1,.4,,,
05:00,246.2,20.8,1.0,13.1,11.9,.4,,,
06:00,313.7,20.7,6.1,24.8,18.6,.5,,,
07:00,340.3,21.7,6.0,21.2,15.2, D ,,,
08:00,265.8,22.9,3.3,12.4,9.1, D ,,,
09:00,204.8,23.3,2.8,10.5,7.6,1.9,,,
10:00,176.7,23.7,1.6,6.3,4.7,1.2,,,
11:00,158.2,24.2,1.1,4.3,3.1,1.0,,,
12:00,160.8,24.8,1.0,4.4,3.4,1.2,,,
13:00,159.1,25.2, D , D , D ,1.2,,,
14:00,159.0,25.5, D , D , D ,1.0,,,
15:00,154.9,25.8,.8,3.9,3.1,.8,,,
16:00,164.9,25.8,.8,4.6,3.8,1.0,,,
17:00,163.8,25.9,.8,4.4,3.6,1.2,,,
18:00,182.6,25.7,1.1,7.3,6.1,1.3,,,
19:00,178.8,25.5,1.2,8.7,7.4,.8,,,
20:00,171.5,25.6,.7,6.2,5.5,.7,,,
21:00,173.8,25.6,.6,6.7,6.0,1.3,,,
22:00,167.6,25.5,.7,7.5,6.8,2.1,,,
23:00,147.5,25.3,.8,6.6,5.8,1.4,,,
Avg,197.8,24.0,1.5,8.3,6.8,1.0,,,
Max,340.3,25.9,6.1,24.8,18.6,2.1,,,
Hr. of Max,07,17,06,06,06,22,,,
Min,147.5,20.7,.4,3.9,3.1,.4,,,
Count,23,24,21,21,21,21,,,
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Lawrenceville 2,,,,8/10/2016,,,Interval:,001h
,CO,INT_T,NO,NOY,NOYDIF,SO2,,,
Hour,PPB,DEGC,PPB,PPB,PPB,PPB,,,
00:00, C ,25.5,1.0,5.2,4.2,1.2,,,
01:00,128.0,25.4, C , C , C ,1.2,,,
