X,Y,STREETNAME,USRN,X_Coord,Y_Coord,OBJECTID
-6.16252558247248,54.5080025454964,LIME KILN ROAD,24164,319068,363731,15074
-6.66951204732763,55.1287372906574,LIME MARKET STREET,14534,284919,432088,15075
-6.56469195467723,55.0627146234528,LIME PARK,17675,291756,424871,15076
-7.09191296160685,55.0176924146674,LIME ROAD,21989,258136,419294,15077
-5.79981417925074,54.5024377523821,LIME TREE HEIGHTS,17306,342578,363786,15078
-5.91139397939778,54.4091470760111,LIME TREES,38445,335659,353183,15079
-6.36903013139649,54.4468522747886,LIMEFIELD RISE,36455,305851,356595,15080
-6.02306014847461,54.4921894926187,LIMEHILL ROAD,14532,328150,362216,15081
-6.93267322337391,54.6153397612504,LIMEHILL ROAD,24872,269004,374649,15082
-5.98279325183507,54.6258226211191,LIMEHILL STREET,30560,330332,377163,15083
-6.02837070258073,54.5146039337313,LIMEHURST WAY,14531,327736,364701,15084
-6.73653475611045,54.6468439005025,LIMEKILN LANE,14530,281612,378366,15085
-6.37893653539657,54.1816770398275,LIMEKILN ROAD,14529,305887,327066,15086
-5.93339138109373,54.6167319542585,LIMESTONE ROAD,14527,333552,376244,15087
-6.93387712008887,55.1364309430195,LIMESTONE ROAD,14526,268043,432655,15088
-6.18304567218569,54.7070336739831,LIMETREE AVENUE,14525,317166,385849,15089
-6.18168469108295,54.7055487917894,LIMETREE CLOSE,14524,317258,385686,15090
-5.65591026906317,54.3992710527853,LIMETREE HILL,22821,352281,352606,15091
-5.65591545111961,54.3999900195379,LIMETREE HOLLOW,22822,352278,352686,15092
-6.08409762020411,54.5226610252724,LIMETREE LODGE,14523,324103,365498,15093
-6.6184718483608,54.7655421815425,LIMETREE MANOR,14522,288973,391722,15094
-6.08326119046899,54.5217223251503,LIMETREE MEADOW,14521,324160,365395,15095
-6.28752352357863,54.348896029347,LIMEWOOD,39602,311403,345818,15096
-5.86513982226123,54.5973432519408,LIMEWOOD GROVE,14520,338026,374218,15097
-7.3316178608514,54.9960883035502,LIMEWOOD STREET,14519,242826,416716,15098
-6.22779283914485,54.8285800569366,LIMINARY ROAD,14518,313940,399304,15099
-5.93750224819206,54.6092277297393,LINCOLN AVENUE,14517,333311,375401,15100
-7.29823511249761,54.9938791100441,LINCOLN COURT,14516,244965,416491,15101
-6.30556235222663,54.8581434273559,LINCOLN HEIGHTS,14515,308863,402471,15102
-5.93515280361862,54.5935716965522,LINCOLN PLACE,14514,333514,373663,15103
-5.95084905227347,54.5955996285614,LINCOLN SQUARE,14513,332493,373859,15104
-5.84363121160946,54.8574019714331,LINDARA DRIVE,39879,338526,403204,15105
-5.84319416843501,54.8562531279881,LINDARA PARK,39723,338558,403077,15106
-6.66259727126428,55.1395491602392,LINDEN AVENUE,14511,285337,433300,15107
-5.90654844829433,54.1019649238165,LINDEN BRAE,16823,336988,319006,15108
-5.84137106951842,54.4542170321438,LINDEN CLOSE,26203,340051,358336,15109
-5.84549237640969,54.8519991784805,LINDEN CRESCENT,14510,338425,402599,15110
-5.63217877920166,54.6556375460144,LINDEN GARDENS,14509,352861,381188,15111
-5.94621267330573,54.6185315789152,LINDEN GARDENS,14508,332718,376420,15112
-5.6318648504202,54.6551731420451,LINDEN PARK,14507,352883,381137,15113
-5.70779742107549,54.5903041384882,LINDEN PLACE,14506,348219,373755,15114
-6.00620432072709,54.5407011106623,LINDEN WALK,20998,329089,367646,15115
-7.33849487684567,55.0139925119199,LINDENWOOD PARK,14505,242367,418705,15116
-6.74227762377677,54.6028382479995,LINDESAYVILLE ROAD,27144,281329,373461,15117
-5.70227026811603,54.3215100549694,LINDISFARNE ROAD,14504,349553,343853,15118
-5.92815988064417,54.5908105411334,LINDSAY COURT,14503,333975,373369,15119
-5.9289541652662,54.5910128271115,LINDSAY STREET,14595,333923,373390,15120
-6.53482166416439,54.7083122092395,LINDSAY VILLE,17532,294490,385461,15121
-5.92782923230988,54.5915326669363,LINDSAY WAY,14594,333994,373450,15122
-6.92663934161044,55.0409238651215,LINDSTRAND GARDENS,14593,268668,422030,15123
-6.01991933064727,54.522983535683,LINEN COURT,14592,328257,365649,15124
-6.75026709862231,54.4864449454901,LINEN COURT,24445,281043,360496,15125
-6.28795379913334,54.3740504447572,LINEN FIELDS,39600,311307,348617,15126
-6.68083521866365,54.3327696481458,LINEN GREEN,40123,285863,343473,15127
-6.06686118204036,54.5308054481986,LINEN GREEN,39269,325194,366435,15128
-6.95294998531167,55.0505313099326,LINENHALL STREET,14585,266970,423074,15129
-6.65270106141267,54.3464382325718,LINENHALL STREET,14590,287664,345029,15130
-6.27746595626063,54.8640368604012,LINENHALL STREET,14589,310651,403171,15131
-6.04241168333183,54.5100162234249,LINENHALL STREET,14584,326841,364165,15132
-6.51682196628148,55.0713397632038,LINENHALL STREET,14588,294794,425895,15133
-5.92978451807046,54.5944683099782,LINENHALL STREET,14586,333858,373773,15134
-5.93051347030852,54.5938248734053,LINENHALL STREET WEST,14583,333813,373700,15135
-6.70014707905979,54.5399549097105,LINESIDE,18835,284181,366511,15136
-5.93717754022345,54.5930042394122,LINFIELD AVENUE,14582,333385,373596,15137
-5.93792281162925,54.5932595401321,LINFIELD DRIVE,14581,333336,373623,15138
-5.93835205544509,54.5933387357616,LINFIELD ROAD,14578,333308,373631,15139
-5.91674984170927,54.6696917355367,LINFORD GREEN,14577,334452,382170,15140
-7.15583810846751,54.8918890866433,LING ROAD,18524,254216,405238,15141
-5.5401733702877,54.3822572851413,LINKS CRESCENT,25480,359862,350969,15142
-5.53983362025425,54.3827895237109,LINKS DRIVE,25481,359882,351029,15143
-5.47491540762332,54.4431116583882,LINKS ROAD,23057,363858,357891,15144
-7.45960996051397,54.8173383463552,LINKSIDE CLOSE,14096,234788,396746,15145
-7.46089214146079,54.8168410081498,LINKSIDE PARK,14101,234706,396690,15146
-5.88515379621362,54.2214955985531,LINKSIDE PARK,14097,337989,332350,15147
-5.96833314625727,54.5552284140329,LINKVIEW PARK,14098,331493,369333,15148
-5.7383693102518,54.5568427293275,LINLEY DRIVE,18914,346363,369967,15149
-5.84096845032277,54.8565190428307,LINN ROAD,14102,338700,403111,15150
-6.06412845419915,54.5239152373255,LINNET PARK,14103,325392,365673,15151
-5.85402424949331,54.3679758365583,LINNHURST PARK,20229,339523,348713,15152
-6.6328533354804,54.3532137107082,LINSEY'S HEIGHTS,14344,288940,345808,15153
-6.6324173412987,54.3547630520475,LINSEYS HILL,14104,288965,345981,15154
-7.34742235206534,54.9936769546693,LINSFORT DRIVE,14156,241817,416438,15155
-6.00883537722532,54.4276048465164,LINTAGH CRESCENT,14155,329275,355054,15156
-6.00969347459639,54.428023324424,LINTAGH PARK,14154,329218,355099,15157
-6.42254526414844,54.3616982498094,LINVARA,39569,302592,347038,15158
-6.24579854381977,55.2090682271545,LIR COURT,14152,311720,441627,15159
-6.70304476220755,54.2464377686023,LIR GARDENS,22296,284595,333837,15160
-6.5786924251499,54.1905797892346,LIR GROVE,24671,292826,327776,15161
-6.66941660147611,54.9504450736691,LISACHRIN ROAD,21483,285303,412241,15162
-6.65500747209326,54.5650656143159,LISACLARE ROAD,26617,287049,369361,15163
-6.97051265705122,54.4155285950462,LISADAVIL PARK,14112,266885,352371,15164
-5.66241123571031,54.6478775475298,LISADELL DRIVE,14111,350939,380259,15165
-5.66351323800286,54.6478449098874,LISADELL PLACE,14110,350868,380253,15166
-6.76612950300744,54.3331332495593,LISAGALLY ROAD,22818,280314,343413,15167
-7.30646179944824,54.9779909046167,LISAGHMORE AVENUE,14109,244456,414717,15168
-6.65367180646975,54.7428140621828,LISALBANAGH ROAD,14108,286756,389148,15169
-6.64886963750633,54.3572843252058,LISANALLY GARDENS,14107,287890,346241,15170
-6.65179589952535,54.3552955986638,LISANALLY LANE,14106,287704,346016,15171
-6.64894293638321,54.356925775265,LISANALLY VILLAS,14105,287886,346201,15172
-6.54160573884586,55.2178963505025,LISANDUFF AVENUE,25553,292870,442176,15173
-6.54152142118223,55.2171946525288,LISANDUFF PARK,25554,292877,442098,15174
-7.30063471183454,54.6045054581849,LISANELLY AVENUE,14122,245244,373144,15175
-7.2982575872513,54.6122532786049,LISANELLY HEIGHTS,14121,245389,374008,15176
-7.29541592504776,54.6092093909058,LISANELLY PARK,14119,245576,373671,15177
-5.88480404510806,54.6048857148472,LISAVON DRIVE,14118,336730,375019,15178
-5.88561927623347,54.60319279246,LISAVON MEWS,38647,336683,374829,15179
-5.88382938640148,54.6033861289564,LISAVON PARADE,14117,336798,374854,15180
-5.88466262550388,54.6037331482989,LISAVON STREET,14116,336743,374891,15181
-5.91636599061873,54.6920127378923,LISBANE AVENUE,14115,334403,384655,15182
-5.91380759700125,54.6919956568773,LISBANE DRIVE,14114,334568,384658,15183
-5.7046071485849,54.5878804611156,LISBANE DRIVE,14151,348434,373492,15184
-5.916695256801,54.6916410340191,LISBANE GARDENS,14150,334383,384613,15185
-5.67926554173564,54.6278317572666,LISBANE PARK,19151,349925,377992,15186
-6.22719786178993,54.1805986263214,LISBANE PARK,23953,315796,327184,15187
-6.38903388893733,54.3354606394404,LISBANE ROAD,26317,304837,344167,15188
-5.51602031703584,54.4471723185793,LISBANE ROAD,23058,361176,358248,15189
-5.69643336213511,54.5084544993724,LISBANE ROAD,18917,349252,364670,15190
-5.88265063439241,54.4596291126872,LISBANE ROAD,26252,337356,358857,15191
-5.71336928524869,54.5046517622961,LISBARNET COURT,18915,348169,364211,15192
-5.72677358568026,54.4982194083138,LISBARNET ROAD,18916,347324,363467,15193
-5.71375275901461,54.5049735130913,LISBARNET VILLAS,38402,348143,364246,15194
-6.60793359570037,54.0730699109877,LISBEG PARK,19341,291175,314659,15195
-7.01504524157172,54.4482417145142,LISBEG ROAD,17234,263943,355971,15196
-6.68360927595511,54.4109356011305,LISBOFIN ROAD,14343,285520,352170,15197
-5.90954366555997,54.5966091308449,LISBON STREET,14342,335159,374050,15198
-6.68208879240651,55.0148410082566,LISBOY LANE,21486,284356,419394,15199
-5.67605262594065,54.3565466708363,LISBOY ROAD,14341,351130,347808,15200
-6.39129202080334,55.0511314358593,LISBOY ROAD,22933,302864,423823,15201
-6.67124505685242,54.6171990309064,LISBOY ROAD,26620,285889,375144,15202
-7.21233773560235,54.5724311860854,LISBOY ROAD,27759,250990,369634,15203
-5.93579672830855,54.6303762814377,LISBREEN PARK,14165,333352,377758,15204
-7.20194917594811,54.8707944092548,LISBUNNY ROAD,18526,251284,402855,15205
-5.95312409700116,54.5786295239763,LISBURN AVENUE,14164,332401,371966,15206
-5.86241176864297,54.465328743924,LISBURN ROAD,26261,338649,359531,15207
-6.08217471548754,54.4691075034061,LISBURN ROAD,14147,324390,359541,15208
-6.17724043777345,54.5772995387827,LISBURN ROAD,21746,317915,371419,15209
-5.9599108829768,54.5725085815267,LISBURN ROAD,14148,331982,371272,15210
-6.18694281344399,54.4939148769804,LISBURN ROAD,24158,317527,362122,15211
-5.92169388556519,54.4132064957283,LISBURN ROAD,14162,334977,353615,15212
-5.89867711303072,54.4035980653502,LISBURN STREET,14145,336503,352590,15213
-6.08334182712382,54.4639417192139,LISBURN STREET,14144,324330,358964,15214
-7.303774250749,54.71601447692,LISCABBLE ROAD,21834,244918,385555,15215
-6.57116169558891,54.0668344523578,LISCALGOT ROAD,19345,293596,314013,15216
-6.737200781907,54.9967584317768,LISCALL ROAD,21484,280867,417316,15217
-7.33840907281384,55.0163544929486,LISCANNOR PARK,14143,242370,418968,15218
-7.31101555949107,55.0303232022874,LISCLOON DRIVE,14142,244107,420540,15219
-6.92425811320875,54.4283675867394,LISCONDUFF ROAD,14141,269866,353845,15220
-6.49947668414372,55.1294206192432,LISCONNAN ROAD,14131,295763,432384,15221
-6.75036500957244,54.6555399412451,LISCOOLE,14161,280702,379318,15222
-5.95424578689534,54.675623079452,LISCOOLE PARK,14160,332014,382759,15223
-6.30082731877098,54.8592721215799,LISCOOM ROAD,14159,309164,402604,15224
-6.3272901477099,54.4897396580897,LISCORRAN ROAD,23324,308445,361432,15225
-7.67860209264329,54.4679017251171,LISCREEVIN ROAD,34281,220888,357760,15226
-7.39874453983826,54.8579152353747,LISCURRY GARDENS,17003,238662,401295,15227
-7.39883248566773,54.8561909565265,LISCURRY PARK,17004,238658,401103,15228
-7.25689796962169,55.0249384131857,LISDALE PARK,14130,247574,419976,15229
-6.34858670820632,54.1883446908652,LISDARRAGH,14129,307851,327854,15230
-6.69801938445736,54.4140566213909,LISDARRAGH DRIVE,17876,284578,352500,15231
-5.94993967930367,54.6336984895189,LISDARRAGH PARK,14128,332428,378101,15232
-7.32245236341809,54.488079091848,LISDERGAN ROAD,21366,243959,360170,15233
-7.27140398335492,54.9260268032944,LISDILLON ROAD,16895,246761,408955,15234
-7.40437991923911,54.8886284729686,LISDIVIN ROAD,17901,238271,404711,15235
-7.03696263631975,54.437242667721,LISDOART ROAD,17238,262538,354727,15236
-6.66120342268069,54.3734496984503,LISDONWILLY ROAD,14126,287054,348025,15237
-7.54220527519798,54.765478466864,LISDOO ROAD,18497,229516,390935,15238
-5.87246443959964,54.5087883447373,LISDOONAN CLOSE,18282,337851,364348,15239
-5.85580218086726,54.499966827453,LISDOONAN ROAD,18283,338960,363399,15240
-6.72883032434928,54.3576680921758,LISDOWN ROAD,14125,282691,346187,15241
-6.34798944904244,54.190259265731,LISDRUM AVENUE,14124,307885,328068,15242
-6.34826410430256,54.1626254411501,LISDRUM COURT,14123,307939,324992,15243
-6.35068807981338,54.1571149744598,LISDRUM PARK,18685,307795,324375,15244
-6.74892614167669,54.4151248987222,LISDUFF LANE,14139,281271,352559,15245
-5.94326300808759,54.5981304691402,LISFADDAN CRESCENT,14138,332975,374155,15246
-5.94237037229508,54.5983399170316,LISFADDAN DRIVE,14137,333032,374180,15247
-5.94187475126665,54.5986549476369,LISFADDAN PLACE,14136,333063,374216,15248
-5.94265314567227,54.5979493852306,LISFADDAN WAY,14135,333015,374136,15249
-7.32858454233251,54.9962153160809,LISFANNON PARK,14134,243020,416732,15250
-6.87871144214073,54.469503736996,LISGALLON ROAD,14133,272749,358470,15251
-7.41229128486375,54.5383623603446,LISGARTY ROAD,20104,238090,365715,15252
-6.46071197258694,54.1562541807366,LISGARVAGH,39678,300610,324117,15253
-7.01536160880199,54.4357029515552,LISGINNY ROAD,14132,263942,354575,15254
-7.30381926879355,54.9375621967086,LISGLASS ROAD,23195,244670,410218,15255
-5.92630293777119,54.7392281377822,LISGLASS ROAD,14157,333607,389891,15256
-6.75296894696658,54.4316344944444,LISGOBBAN ROAD,14340,280976,354392,15257
-7.66111907511159,54.3309460663032,LISGOOLE PARK,20277,222095,342520,15258
-6.60153370660108,54.8902928189021,LISGORGAN LANE,27197,289786,405630,15259
-6.34470874580878,54.1887766273135,LISGULLION PARK,14339,308103,327908,15260
-6.53179821977293,54.9812732751249,LISHEEGAN LANE,14338,294048,415849,15261
-6.51932341282594,54.9828109096365,LISHEEGAN ROAD,25864,294843,416037,15262
-6.50192237287826,54.8707512006744,LISHEEN PARK,25639,296224,403587,15263
-6.24772620657897,54.1059004742809,LISIEUX AVENUE,27448,314662,318837,15264
-6.24786587448392,54.1054891915141,LISIEUX COURT,27449,314654,318791,15265
-5.69338658568536,54.4320721817836,LISINAW ROAD,19317,349728,356176,15266
-6.34859006680342,54.1609766858415,LISKA AVENUE,14336,307922,324808,15267
-6.34757701994112,54.162193719374,LISKA HEIGHTS,18686,307985,324945,15268
-6.34778642245287,54.1630861020919,LISKA MANOR,40007,307969,325044,15269
-6.34886590374504,54.1625079083034,LISKA ROAD,14335,307900,324978,15270
-6.34857138528431,54.1618299982062,LISKA VILLAS,14334,307921,324903,15271
-7.32158529042686,54.4957101767283,LISKEY BRAE,21367,244007,361020,15272
-7.45934022459748,54.7839745082084,LISKEY ROAD,14332,234834,393032,15273
-6.70856527357985,54.5659547355072,LISKITTLE ROAD,14333,283583,369395,15274
-7.32476494380086,54.4994291715038,LISKY CRESCENT,21368,243797,361432,15275
-6.30773105864142,55.0077382940986,LISLABAN ROAD,18674,308321,419119,15276
-7.45460188931107,54.7122148969101,LISLAFFERTY ROAD,24681,235201,385046,15277
-6.49113012499792,55.049742130058,LISLAGAN ROAD,14331,296487,423526,15278
-7.64134924279997,54.6991857389735,LISLAIRD ROAD,24387,223172,383518,15279
-5.83306897483289,54.4540324195029,LISLANE COURT,26253,340590,358332,15280
-5.83280067766587,54.4538568827138,LISLANE DRIVE,26260,340608,358313,15281
-7.34892641406865,54.9924543853779,LISLANE DRIVE,14330,241722,416301,15282
-5.83271150540492,54.4549604872303,LISLANE HILL,26258,340610,358436,15283
-5.83219600608046,54.4545019653518,LISLANE PARK,26259,340645,358386,15284
-6.86813720538893,55.0131211606297,LISLANE ROAD,14329,272458,418994,15285
-7.25643286996701,54.6846153894107,LISLAP COTTAGES,14328,248006,382091,15286
-6.65958888731421,54.4201496139738,LISLASLY ROAD,14327,287060,353225,15287
-5.75635526736501,54.7734446455126,LISLAYNAN,37259,344429,394036,15288
-5.96025865683389,54.5726671920511,LISLEA AVENUE,14326,331959,371289,15289
-6.67985214905153,55.1341767827037,LISLEA COURT,14325,284248,432681,15290
-5.75992172906739,54.3982272219676,LISLEA DRIVE,19319,345531,352270,15291
-5.96302796219841,54.5717165257969,LISLEA DRIVE,14324,331783,371178,15292
-5.70787523416365,54.5894699632267,LISLEEN PLACE,14323,348217,373662,15293
-7.60664376374772,54.6664964503457,LISLEEN ROAD,22658,225430,379891,15294
-5.8364998744676,54.5593301075949,LISLEEN ROAD,18925,340007,370044,15295
-5.82227830423049,54.5604495848752,LISLEEN ROAD EAST,18918,340923,370197,15296
-5.82607095473828,54.5423495629159,LISLEEN ROAD SOUTH,18924,340740,368175,15297
-6.61860061545345,54.1258430793131,LISLEITRIM ROAD,19517,290362,320519,15298
-6.03468289856726,54.9229169121627,LISLES HILL ROAD,17018,326054,410135,15299
-6.18802401430982,54.7874016579889,LISLUNNAN ROAD,22412,316614,394786,15300
-7.25776047174906,54.9731939548406,LISMACAROL PARK,20204,247580,414215,15301
-7.25295797790046,54.9686012692793,LISMACAROL ROAD,20205,247893,413707,15302
-6.42662304071301,54.7478239752034,LISMACLOSKEY ROAD,14319,301365,390010,15303
-5.90222285397599,54.5855026305548,LISMAIN STREET,14318,335669,372828,15304
-6.25247968030089,54.4486633029074,LISMAINE ROAD,23804,313406,356978,15305
-6.37999335187471,54.4452388573137,LISMARA,20291,305144,356399,15306
-5.90112408371697,54.6669779921077,LISMARA COURT,14317,335469,381898,15307
-5.70680216552887,54.5903931012922,LISMARA PLACE,14316,348283,373767,15308
-5.95583384546094,54.780305042924,LISMENARY ROAD,17505,331572,394407,15309
-6.71376339133256,54.6566210525727,LISMONEY ROAD,14315,283062,379481,15310
-6.60695422230185,54.0744871400124,LISMORE,19342,291236,314818,15311
-5.6630680736675,54.6488516783312,LISMORE AVENUE,14314,350893,380366,15312
-6.81373786726368,54.5331539319832,LISMORE DRIVE,19899,276842,365624,15313
-5.78642404599817,54.5898276001719,LISMORE DRIVE,20545,343139,373539,15314
-7.47870733130407,54.7899431489877,LISMORE GROVE,36236,233583,393687,15315
-7.32015084335129,54.5950494549878,LISMORE LANE,14313,243993,372079,15316
-6.60442885391104,54.0737121276242,LISMORE PARK,19343,291403,314735,15317
-7.477818999291,54.7901189858293,LISMORE PARK,26470,233640,393707,15318
-5.58975157648419,54.2991215765793,LISMORE ROAD,14311,356958,341606,15319
-7.0442800037084,54.432746032295,LISMORE ROAD,17235,262070,354220,15320
-5.9068396450909,54.5892934463071,LISMORE STREET,14310,335358,373241,15321
-5.78516653828833,54.5901909522208,LISMORE WAY,20546,343219,373582,15322
-7.47082514094355,54.806662186106,LISMOURNE PLACE,14309,234076,395552,15323
-6.62584449720477,54.929235379527,LISMOYLE ROAD,22934,288141,409934,15324
-5.94308604445387,54.6359991730307,LISMOYNE PARK,14238,332863,378370,15325
-6.36958087419747,54.8535848250326,LISMURN PARK,16635,304764,401866,15326
-6.37229296536273,54.8461735247561,LISMURNAGHAN LANE,16636,304609,401037,15327
-6.68604152635388,55.1175979367826,LISMURPHY AVENUE,14237,283888,430828,15328
-6.20154892463597,54.4955616983693,LISNABILLA ROAD,24160,316576,362281,15329
-6.64873859430335,55.1375726653194,LISNABLAGH ROAD,14236,286225,433097,15330
-5.66502698954585,54.6481975960646,LISNABREEN CRESCENT,14235,350769,380289,15331
-5.66593697347131,54.6474603636364,LISNABREEN WALK,14233,350713,380205,15332
-5.87574727723327,54.5558927099873,LISNABREENY ROAD,14232,337480,369584,15333
-5.86484832739821,54.5556019223419,LISNABREENY ROAD EAST,14231,338186,369573,15334
-6.7461854762387,54.4977943330729,LISNACLIN COURT,14230,281285,361764,15335
-7.65956615326634,54.7037837275092,LISNACLOON ROAD,24388,221995,384024,15336
-7.38790724009303,54.6407766173901,LISNACREAGHT ROAD,14228,239569,377129,15337
-6.26662251343177,54.9312179942772,LISNACROGHER ROAD,26009,311162,410666,15338
-6.19102620106703,54.2732987404111,LISNACROPPAN ROAD,25990,317893,337561,15339
-6.78415923510452,54.3816598578317,LISNAFEEDY ROAD,22819,279048,348794,15340
-6.30972737309779,54.3617518466433,LISNAFIFFY ROAD,14226,309925,347214,15341
-6.33248461637325,54.85672840735,LISNAFILLON LANE,21874,307138,402272,15342
-6.34804882723763,54.861505066987,LISNAFILLON ROAD,21875,306126,402780,15343
-7.47581664059861,54.8199067081369,LISNAFIN PARK,14225,233744,397024,15344
-6.47261777452493,54.502193443436,LISNAGADE MEWS,19700,298998,362604,15345
-6.32526910951956,54.3321842488007,LISNAGADE ROAD,14224,308993,343899,15346
-6.44872806729492,54.908767406381,LISNAGARRAN LANE,19435,299545,407893,15347
-6.05430378764215,54.518734938887,LISNAGARVEY CRESCENT,14223,326044,365114,15348
-6.05344212031351,54.5186671565205,LISNAGARVEY DRIVE,14222,326100,365108,15349
-6.53788206254365,54.2750493695591,LISNAGAT ROAD,24396,295295,337232,15350
-7.29509696115618,54.9901870125991,LISNAGELVIN ROAD,14221,245170,416082,15351
-7.35767915874137,54.6404762635454,LISNAGIRR ROAD,14220,241521,377113,15352
-6.79125385110736,54.5657851327286,LISNAGLEER ROAD,14219,278235,369281,15353
-7.46517366006136,54.2734772364366,LISNAGOLE ROAD,30571,234891,336202,15354
-7.30134627752636,54.610842804127,LISNAGORT COURT,38956,245191,373849,15355
-7.29067044077704,55.0037701336717,LISNAGOWAN COURT,14218,245438,417597,15356
-6.78840610182075,54.5518137484104,LISNAGOWAN ROAD,14217,278446,367729,15357
-6.54894931850295,54.9345041744043,LISNAGROT ROAD,22935,293058,410620,15358
-6.66027925825947,54.6305629509843,LISNAHALL ROAD,26618,286569,376645,15359
-7.54627309696203,54.4556638375554,LISNAHANNA ROAD,27110,229477,356445,15360
-7.28612671617006,54.6906870175407,LISNAHARNEY ROAD,14216,246084,382747,15361
-6.17092961832745,54.8622718419658,LISNAHILT ROAD,17989,317496,403148,15362
-6.78403449011669,54.507578219845,LISNAHULL GARDENS,14215,278814,362810,15363
-6.78531065846281,54.508794893379,LISNAHULL PARK,14214,278729,362944,15364
-6.81107728595203,54.5077663810265,LISNAHULL ROAD,406,277062,362801,15365
-6.78426016831168,54.5072570694428,LISNAHULL ROAD,14213,278800,362774,15366
-6.44748390469922,54.9167829895918,LISNAHUNSHIN ROAD,25640,299605,408787,15367
-6.42940911671291,54.2301179709975,LISNALEE PARK,30572,302472,332383,15368
-6.42242899055931,54.2338003561975,LISNALEE ROAD,24374,302918,332803,15369
-5.99137858475894,54.7201892452316,LISNALINCHEY ROAD WEST,34308,329477,387650,15370
-5.98556019564638,54.7220243841155,LISNALINCHY ROAD,14212,329846,387865,15371
-6.22468440743652,54.9652190422422,LISNAMANAGH CRESCENT,23903,313754,414518,15372
-6.22530899863234,54.9652191786074,LISNAMANAGH PARK,23905,313714,414517,15373
-6.23062754163352,54.9735260675703,LISNAMANNY ROAD,23904,313350,415433,15374
-6.82452321043961,54.5024267145593,LISNAMONAGHAN ROAD,14208,276201,362192,15375
-6.75785485363172,54.8440207463537,LISNAMUCK HILL,14206,279847,400290,15376
-6.74307166495762,54.8308335352198,LISNAMUCK ROAD,14205,280823,398839,15377
-6.65788453940537,55.043502623832,LISNAMUCK ROAD,17872,285843,422614,15378
-6.14215963913866,54.2146102603536,LISNAMULLIGAN ROAD,22155,321248,331112,15379
-6.17191895976001,54.8775779299751,LISNAMURRIKIN ROAD,17990,317388,404850,15380
-6.77577792644985,54.585896975624,LISNANANE LANE,14204,279197,371537,15381
-7.19913769753341,54.4917356345461,LISNARABLE ROAD,28591,251946,360661,15382
-7.23040707474872,54.8291083472408,LISNARAGH ROAD,20429,249508,398194,15383
-7.3076391370436,55.0175486020872,LISNAREA AVENUE,14203,244337,419120,15384
-6.23525575120324,54.3411435476144,LISNAREE ROAD,14202,314823,345039,15385
-6.25398300879048,54.2319530256129,LISNAREE ROAD,25991,313906,332856,15386
-7.67279146891066,54.4790254598139,LISNARICK ROAD,33352,221259,359000,15387
-7.64474932758634,54.4732687439166,LISNARICK ROAD,30574,223080,358368,15388
-5.86080981471093,54.5116735503479,LISNASALLAGH ROAD,18284,338596,364692,15389
-6.77246841408682,54.9578627390152,LISNASCREGHOG ROAD,21485,278686,412946,15390
-6.1968178075033,54.4406932420611,LISNASHANKER ROAD,14201,317039,356182,15391
-5.87825819454932,54.5751111532472,LISNASHARRAGH PARK,14200,337253,371718,15392
-7.48935414443612,54.2061051363095,LISNASKEA ROAD,23236,233370,328691,15393
-6.34245781579486,54.9862780789951,LISNASOO ROAD,18675,306156,416677,15394
-6.69480790849044,54.5489352514424,LISNASTRANE COURT,18827,284508,367517,15395
-6.69682975351635,54.5480496771099,LISNASTRANE HEIGHTS,18830,284379,367416,15396
-6.69561475477793,54.5478658834788,LISNASTRANE PARK,18828,284458,367397,15397
-6.68892746725817,54.5506235141749,LISNASTRANE ROAD,18829,284885,367712,15398
-6.00368540089952,54.4865787699427,LISNASTREAN ROAD,14198,329423,361627,15399
-6.24646280351241,54.4235087585336,LISNASURE ROAD,19887,313866,354188,15400
-6.1397737579251,54.6531076085976,LISNATAYLOR ROAD,24795,320114,379920,15401
-7.29921392995193,54.984336087436,LISNAVAR COURT,14196,244913,415428,15402
-6.33993973510179,54.3278857159131,LISNAVARAGH ROAD,26318,308050,343398,15403
-6.18375256450223,54.378888382756,LISNAWARD HILL,14194,318064,349325,15404
-7.08801928041467,54.4303981326989,LISNAWERY ROAD,14193,259235,353921,15405
-7.28070730702773,55.0051039388378,LISNEAL COURT,14191,246074,417752,15406
-6.25514355140815,54.7944771371599,LISNEVENAGH ROAD,14190,312277,395464,15407
-6.40549806692354,54.4351472890623,LISNISKY LANE,25089,303515,355238,15408
-5.96354356244338,54.4956127959802,LISNODE ROAD,14189,331995,362707,15409
-6.04340445821871,54.4814960537858,LISNOE PARK,14188,326865,360989,15410
-6.0302625035033,54.4842835088703,LISNOE ROAD,14187,327708,361323,15411
-6.06380986617022,54.5045386819897,LISNOE WALK,14186,325472,363517,15412
-5.69139731192254,54.2587515780346,LISOID ROAD,14185,350489,336892,15413
-7.40327037757814,54.3135863852397,LISOLVAN PARK,28881,238886,340699,15414
-7.24575441916866,54.2241681336225,LISRACE ROAD,34312,249244,330844,15415
-6.39960790550139,54.3098334545237,LISRAW ROAD,26319,304214,341299,15416
-7.20194636203931,54.2212355958454,LISROON ROAD,34316,252105,330549,15417
-6.70511548899659,55.1742519193469,LISSADELL AVENUE,14184,282554,437112,15418
-6.70752646446785,55.1778347916777,LISSADELL COURT,14183,282393,437508,15419
-6.62140227447234,54.7561246461587,LISSADELL DRIVE,14182,288805,390670,15420
-6.70721666381884,55.1796460802889,LISSADELL GARDENS,14181,282409,437710,15421
