X,Y,OBJECTID_1,OBJECTID,Muni,Ward,District,LocName,Prefix,House,Street,Suffix1,Suffix2,City,Zip,Parcel,Leadman,Region,DistrictCO,DistrictSE,DistrictLE,MuniName,OrigAddres,MWD,POINT_X,POINT_Y
-80.0008028346588,40.4081763123435,311,311,188,18,1,BON AIR SCHOOL MULTI PURPOSE ROOM, ,252,FORDYCE,ST, ,PITTSBURGH,15210-3269,0034M00062000000,11,7,14,42,36,PITTSBURGH,252 FORDYCE ST,1881801,1341772.93853,399535.640566
-80.004205999648,40.4138481615895,312,312,188,18,4,MCKINLEY PARK REC CENTER, ,150,AMESBURY,ST, ,PITTSBURGH,15241-2306,0034D00020000000,11,7,14,42,36,PITTSBURGH,150 AMESBURY ST,1881804,1340878.2817,401625.376813
-80.0009647068707,40.4213591990915,313,313,188,18,6,WARRINGTON REC. CENTER,E,329,WARRINGTON,AVE, ,PITTSBURGH,15210-1272,0015D00336000000,11,7,14,42,19,PITTSBURGH,329 E WARRINGTON AVE,1881806,1341850.27277,404337.722714
-80.0009521104607,40.421276679478,314,314,188,18,7,WARRINGTON REC. CENTER,E,329,WARRINGTON,AVE, ,PITTSBURGH,15210-1272,0015D00336000000,11,7,14,42,19,PITTSBURGH,329 E WARRINGTON AVE,1881807,1341853.01286,404307.581469
-79.9936042190531,40.4221262442552,315,315,188,18,10,CALIGUIRI PLAZA COM ROOM,E,803,WARRINGTON,AVE, ,PITTSBURGH,15203-1410,0014B00303000000,11,7,14,42,19,PITTSBURGH,803 E WARRINGTON AVE,1881810,1343906.03037,404564.92145
-80.0215213667862,40.4378451219596,316,316,188,19,1,SWEETBRIAR PLACE APTS, ,211,SWEETBRIAR, , ,PITTSBURGH,15211,0006L00253000000,12,7,14,42,22,PITTSBURGH,SHALER & RUTLEDGE,1881901,1335656.1257,411268.25833
-80.0192795387418,40.4357085676366,317,317,188,19,3,WHITTIER SCHOOL RM. B-2, ,150,MERIDAN,ST, ,PITTSBURGH,15211-1300,0006M00252000000,12,7,14,42,22,PITTSBURGH,150 MERIDAN ST,1881903,1336887.00077,409693.938023
-80.0192795387418,40.4357085676366,318,318,188,19,4,WHITTIER SCHOOL-ROOM B-2, ,150,MERIDAN,ST, ,PITTSBURGH,15211-1300,0006M00252000000,12,7,14,42,22,PITTSBURGH,150 MERIDAN ST,1881904,1336887.00077,409693.938023
-80.0079444063389,40.4301661609367,319,319,188,19,7,MT WASHINGTON SR COM CTR 1ST FL, ,122,VIRGINIA,AVE, ,PITTSBURGH,15222,0004F00281000000,12,7,14,42,22,PITTSBURGH,122 VIRGINIA AVE,1881907,1339989.62612,407594.638837
-80.0130992265814,40.4308419658779,320,320,188,19,8,REAM REC. BLDG., ,321,MERRIMAC,ST, ,PITTSBURGH,15211-1413,0004A00245000000,12,7,14,42,22,PITTSBURGH,321 MERRIMAC ST,1881908,1338561.37606,407877.481268
-80.0093654090656,40.4219224948088,321,321,188,19,11,JUSTIN, ,215,LELIA,ST, ,PITTSBURGH,15211-2359,0015B00208000000,11,7,14,42,22,PITTSBURGH,539 BOGGS AVE,1881911,1339405.36476,404678.105924
-80.0092329648795,40.4219076483446,322,322,188,19,14,JUSTINS, ,215,LELIA,ST, ,PITTSBURGH,15211-2338,0015B00208000000,11,7,14,42,22,PITTSBURGH,850 BOGGS AVE,1881914,1338411.68843,402973.650791
-80.0207473583284,40.4145835027165,323,323,188,19,15,BEECHWOOD SCHOOL, ,810,ROCKLAND,AVE, ,PITTSBURGH,15216-3811,0016R00156000000,12,7,14,42,22,PITTSBURGH,810 ROCKLAND AVE,1881915,1336280.68812,402011.160916
-80.0251645147754,40.4131435820055,324,324,188,19,16,ENGINE HOUSE, ,1428,BEECHVIEW,AVE, ,PITTSBURGH,15216-3334,0035B00234000000,12,7,14,42,22,PITTSBURGH,1428 BEECHVIEW AVE,1881916,1335037.62558,401518.428452
-79.8882027529687,40.4506820686349,325,325,188,13,14,BETHANY CENTER MULTI-PURPOSE RM, ,7745,TIOGA,ST, ,PITTSBURGH,15208-2263,0175C00224000000,07,2,14,38,24,PITTSBURGH,7745 TIOGA ST,1881314,1373494.6124,414236.765965
-79.8838197353961,40.4553476208809,326,326,188,13,15,SALVATION ARMY, ,8020,FRANKSTOWN,AVE, ,PITTSBURGH,15221-1330,0174M00010000000,07,2,14,38,24,PITTSBURGH,8020 FRANKSTOWN AVE,1881315,1374755.11847,415906.429119
-79.8728019458352,40.4531041866823,327,327,188,13,17,EAST HILLS ELEM SCHOOL LOBBY,E,2150,HILLS,DR, ,PITTSBURGH,15221-1009,0231R00250000000,07,2,14,38,24,PITTSBURGH,2150 E HILLS DR,1881317,1377800.63568,415015.497378
-79.8722877745204,40.4528538636294,328,328,188,13,18,EAST HILLS ELEM SCH LOBBY,E,2150,HILLS,DR, ,PITTSBURGH,15221-1009,0231R00250000000,07,2,14,38,24,PITTSBURGH,2150 E HILLS DR,1881318,1377941.4925,414920.892044
-79.8725988330003,40.4533734556713,329,329,188,13,19,EAST HILLS ELEM SCHOOL LOBBY,E,2150,HILLS,DR, ,PITTSBURGH,15221-1009,0231R00250000000,07,2,14,38,24,PITTSBURGH,2150 E HILLS DR,1881319,1377859.5013,415112.205069
-79.9447508671701,40.4469969065446,330,330,188,14,1,WQED FM ENT OFF 5TH HILLMAN CONF RM, ,4802,5TH,AVE, ,PITTSBURGH,15213-2918,0052K00227000000,05,2,14,43,23,PITTSBURGH,4802 5TH AVE,1881401,1357728.58283,413280.713211
-79.9459061316177,40.4468632642133,331,331,188,14,2,CENTRAL CATHOLIC SCHOOL GYM, ,4720,5TH,AVE, ,PITTSBURGH,15213-2916,0052J00104000001,02,2,14,43,23,PITTSBURGH,4720 5TH AVE,1881402,1357405.94266,413240.034432
-79.9238690498756,40.447192261158,332,332,188,14,3,CHATHAM COLLEGE CHAPEL, ,106,WOODLAND,RD, ,PITTSBURGH,15238-1636,0085F00249000000,05,2,14,43,23,PITTSBURGH,106 WOODLAND RD,1881403,1363540.30768,413208.124708
-79.9240191559463,40.4470918132311,333,333,188,14,6,CHATHAM COLLEGE CHAPEL, ,106,WOODLAND,RD, ,PITTSBURGH,15238-1636,0085F00249000000,05,2,14,43,23,PITTSBURGH,106 WOODLAND RD,1881406,1363497.64278,413172.570741
-79.9104352477263,40.4472896012601,334,334,188,14,10,ST. BEDE'S PARISH,S,509,DALLAS,AVE, ,PITTSBURGH,15208-2823,0126K00160000002,08,2,14,43,23,PITTSBURGH,6920 EDGERTON AVE,1881410,1367278.88504,413151.833557
-79.911681256473,40.4539486230396,335,335,188,14,12,ST PAUL BAPTIST CHURCH LOWER LEVEL, ,6701,PENN,AVE, ,PITTSBURGH,15208-2322,0125P00204000002,08,2,14,38,24,PITTSBURGH,6701 PENN AVE,1881412,1366991.58061,415585.471978
-79.9028341314817,40.4525324451161,336,336,188,14,13,WESTINGHOUSE PARK BLDG., , ,MURTLAND & THOMAS, , ,PITTSBURGH,15208,0125S00174000000,08,2,14,38,24,PITTSBURGH,MURTLAND & THOMAS,1881413,1369440.31604,415009.575185
-79.9100795066155,40.4472787345018,337,337,188,14,14,ST BEDES PARISH,S,509,DALLAS,AVE, ,PITTSBURGH,15208-2823,0126K00160000002,08,2,14,43,23,PITTSBURGH,6920 EDGERTON AVE,1881414,1367377.76681,413145.454085
-79.8958391323176,40.4448624036222,338,338,188,14,15,PARK PLACE SCHOOL,S,309,BRADDOCK,AVE, ,PITTSBURGH,15221-2704,0175N00282000000,08,2,14,43,23,PITTSBURGH,800 S. BRADDOCK AVE,1881415,1371028.59188,409162.846262
-79.9101833064616,40.44711914275,339,339,188,14,16,ST. BEDE'S,S,509,DALLAS,AVE, ,PITTSBURGH,15208-2823,0126K00160000002,08,2,14,43,23,PITTSBURGH,6920 EDGERTON AVE,1881416,1367347.46447,413088.03884
-79.9101750909827,40.4473995652943,340,340,188,14,17,ST. BEDE'S SCHOOL,S,509,DALLAS,AVE, ,PITTSBURGH,15208-2823,0126K00160000002,08,2,14,43,23,PITTSBURGH,6920 EDGERTON AVE,1881417,1367352.24892,413190.110387
-79.9211266211027,40.4415338643091,341,341,188,14,21,ENGINE HOUSE, ,5858,NORTHUMBERLAND,ST, ,PITTSBURGH,15217-1253,0086C00169000000,08,2,14,43,23,PITTSBURGH,5868 NORTHUMBERLAND ST,1881421,1364252.66419,411128.622395
-79.9210739449914,40.4414477038741,342,342,188,14,22,ENGINE HOUSE, ,5868,NORTHUMBERLAND,ST, ,PITTSBURGH,15217-1253,0086C00169000000,08,2,14,43,23,PITTSBURGH,5868 NORTHUMBERLAND ST,1881422,1364266.54996,411096.883319
-79.915166840357,40.4333858587532,343,343,188,14,23,COLFAX SCHOOL MULTI MEDIA RM, ,2315,BEECHWOOD,BLVD, ,PITTSBURGH,15217-1817,0128A00056000001,08,2,14,43,23,PITTSBURGH,2315 BEECHWOOD BLVD,1881423,1365838.23481,408120.482554
-79.9149350568734,40.4333902017577,344,344,188,14,24,COLFAX SCHOOL CAFETERIA, ,2315,BEECHWOOD,BLVD, ,PITTSBURGH,15217-1817,0128A00056000001,08,2,14,43,23,PITTSBURGH,2315 BEECHWOOD BLVD,1881424,1365902.77625,408120.482554
-79.9153672386731,40.4329595029588,345,345,188,14,25,COLFAX SCHOOL CAFETERIA, ,2315,BEECHWOOD,BLVD, ,PITTSBURGH,15217-1817,0128A00056000001,08,2,14,43,23,PITTSBURGH,2315 BEECHWOOD BLVD,1881425,1365778.6582,407966.576148
-79.9155312505696,40.4333449493126,346,346,188,14,26,COLFAX SCHOOL CAFETERIA, ,2315,BEECHWOOD,BLVD, ,PITTSBURGH,15217-1817,0128A00056000001,08,2,14,43,23,PITTSBURGH,2315 BEECHWOOD BLVD,1881426,1365736.458,408108.070706
-79.9013289891299,40.4244599465032,347,347,188,14,27,SWISSHELM PK. COMM. CENTER, ,1050,WINDERMERE,DR, ,PITTSBURGH,15218-1142,0128S00174000002,08,2,14,43,34,PITTSBURGH,1050 WINDERMERE DR,1881427,1369609.95566,404775.619694
-79.9014210581814,40.4245642044207,348,348,188,14,28,SWISSHELM PK. COMM. CENTER, ,1050,WINDERMERE,DR, ,PITTSBURGH,15218-1142,0128S00174000002,08,2,14,43,34,PITTSBURGH,1050 WINDERMERE DR,1881428,1369585.25537,404814.214026
-79.9244440906354,40.4235801947767,349,349,188,14,29,MINADEO SCHOOL-AUDITORIUM, ,6502,LILAC,ST, ,PITTSBURGH,15217-3034,0087P00286000000,09,2,14,43,23,PITTSBURGH,6502 LILAC ST,1881429,1363168.53573,404612.824071
-79.9243020333442,40.4236729340268,350,350,188,14,30,MINADEO SCHOOL-FOYER, ,6502,LILAC,ST, ,PITTSBURGH,15217-3034,0087P00286000000,09,2,14,43,23,PITTSBURGH,6502 LILAC ST,1881430,1363208.90596,404645.6249
-79.9245622112727,40.4234948335327,351,351,188,14,31,MINADEO SCHOOL-FOYER, ,6502,LILAC,ST, ,PITTSBURGH,15217-3034,0087P00286000000,09,2,14,43,23,PITTSBURGH,6502 LILAC ST,1881431,1363134.89386,404582.546462
-79.925688743184,40.4276269538581,352,352,188,14,32,TOWERS APT.-REC. RM., ,2825,MURRAY,AVE, ,PITTSBURGH,15217-2772,0087K00105000000,09,2,14,43,23,PITTSBURGH,2825 MURRAY AVE,1881432,1362858.42987,406095.137823
-79.9216299928812,40.4295481720387,353,353,188,14,33,FORWARD SHADY APTS., ,5841,FORWARD,AVE, ,PITTSBURGH,15217-2317,0087G00242000000,08,2,14,43,23,PITTSBURGH,5841 FORWARD AVE,1881433,1364005.23757,406767.013918
-79.92382561636,40.4377483442751,354,354,188,14,35,JEWISH COMMUNITY CENTER PALM ROOM, ,5738,FORBES,AVE, ,PITTSBURGH,15217-1563,0086L00003000001,08,2,14,43,23,PITTSBURGH,5738 FORBES AVE,1881435,1363467.71329,409768.457723
-79.923059626109,40.4314292905397,355,355,188,14,36,SHAARE TORAH SYNAGOGUE, ,2319,MURRAY,AVE, ,PITTSBURGH,15217-2303,0087C00104000000,08,2,14,43,23,PITTSBURGH,2319 MURRAY AVE,1881436,1363648.36359,407428.985693
-79.9230846222571,40.4312482165351,356,356,188,14,37,JCC ROBINSON BUILDING GYM, ,5738,FORBES,AVE, ,PITTSBURGH,15217-2303,0087C00104000000,08,2,14,43,23,PITTSBURGH,2319 MURRAY AVE,1881437,1363650.16831,407344.16827
-79.9240394184156,40.4377888930239,357,357,188,14,38,JEWISH COMM. CNT. PALM CT., ,5738,FORBES,AVE, ,PITTSBURGH,15217-1563,0086L00003000001,08,2,14,43,23,PITTSBURGH,5738 FORBES AVE,1881438,1363408.5821,409784.689834
-79.9238497280966,40.4375085670091,358,358,188,14,39,JCC ROBINSON BUILDING GYM, ,5738,FORBES,AVE, ,PITTSBURGH,15217-1563,0086L00003000001,08,2,14,43,23,PITTSBURGH,5738 FORBES AVE,1881439,1363384.23393,409724.399158
-79.9238876034165,40.437861788408,359,359,188,14,40,JCC ROBINSON BUILDING GYM, ,5738,FORBES,AVE, ,PITTSBURGH,15217-1563,0086L00003000001,08,2,14,43,23,PITTSBURGH,5738 FORBES AVE,1881440,1363451.48127,409810.197487
-79.9487843579481,40.4269364443341,360,360,188,14,41,INTERNATIONAL UNION OF OPER ENG #95, ,300,SALINE,ST, ,PITTSBURGH,15207-1032,0054J00265000000,09,2,14,43,23,PITTSBURGH,300 SALINE ST,1881441,1356424.40673,406002.895464
-79.9298511114979,40.4210192947596,361,361,188,15,1,NEW LIFE CHURCH OF GOD INC, ,1120,GREENFIELD,AVE, ,PITTSBURGH,15217-2622,0088E00071000000,09,2,14,43,23,PITTSBURGH,1120 GREENFIELD AVE,1881501,1362169.3533,404418.158381
-79.9296822990382,40.4209989403481,362,362,188,15,2,NEW LIFE CHURCH OF GOD INC, ,1120,GREENFIELD,AVE, ,PITTSBURGH,15217-2622,0088E00071000000,09,2,14,43,23,PITTSBURGH,1120 GREENFIELD AVE,1881502,1362218.37831,404405.411888
-79.9297372732688,40.4210580899066,363,363,188,15,3,NEW LIFE CHURCH OF GOD INC, ,1120,GREENFIELD,AVE, ,PITTSBURGH,15217-2956,0088E00071000000,09,2,14,43,23,PITTSBURGH,3503 BEECHWOOD BLVD,1881503,1362177.53979,404392.509672
-79.9368901930965,40.4244437823963,364,364,188,15,4,MAGEE CENTER-2ND FLOOR KITCHEN, ,745,GREENFIELD,AVE, ,PITTSBURGH,15217-2617,0054R00296000000,09,2,14,43,23,PITTSBURGH,4027 BEECHWOOD BLVD,1881504,1359579.29565,405799.216558
-79.9367179587656,40.4244315926253,365,365,188,15,5,MAGEE CENTER-2ND FLOOR KITCHEN, ,745,GREENFIELD,AVE, ,PITTSBURGH,15217-2617,0054R00296000000,09,2,14,43,23,PITTSBURGH,4027 BEECHWOOD BLVD,1881505,1359545.72115,405823.6344
-79.9428139540214,40.4256589141094,366,366,188,15,8,ST. ROSALIA SCHOOL, ,411,GREENFIELD,AVE, ,PITTSBURGH,15207-1049,0054P00030000000,09,2,14,43,23,PITTSBURGH,411 GREENFIELD AVE,1881508,1358074.49304,405496.312882
-79.948824492954,40.4268900145542,367,367,188,15,9,INTERNATIONAL UNION OF OPER ENG #95, ,300,SALINE,ST, ,PITTSBURGH,15207-1032,0054J00265000000,09,2,14,43,23,PITTSBURGH,300 SALINE ST,1881509,1356412.81563,405986.264747
-79.9430137430648,40.4255832318091,368,368,188,15,10,ST ROSALIA SCHOOL, ,411,GREENFIELD,AVE, ,PITTSBURGH,15207-1049,0054P00030000000,09,2,14,43,23,PITTSBURGH,411 GREENFIELD AVE,1881510,1358018.20342,405470.131592
-79.9420502911676,40.4031408212776,369,369,188,15,14,HAZELWOOD SR COM CTR 1ST FL, ,5344,2ND,AVE, ,PITTSBURGH,15207-1749, ,09,2,14,43,23,PITTSBURGH,5344 2ND AVE,1881514,1358083.43479,397290.276595
-79.9440075512311,40.4129999518198,370,370,188,15,17,YWCA OUTREACH PROGRAM, ,4713,CHATSWORTH,ST, ,PITTSBURGH,15207-1515,0056B00222000000,09,2,14,43,23,PITTSBURGH,4713 CHATSWORTH ST,1881517,1357627.73311,400894.356223
-79.9427103230204,40.4059887344524,371,371,188,15,18,CHURCH OF GOOD SHEPARDS, , ,SECOND & JOHNSTON, , ,PITTSBURGH,15207,0056P00299000001,09,2,14,43,23,PITTSBURGH,SECOND & JOHNSTON,1881518,1357925.43164,398332.005725
-79.9280654331411,40.406810882051,372,372,188,15,19,ADMINISTRATION BLDG., ,895,JOHNSTON,AVE, ,PITTSBURGH,15207-1307,0057H00100000000,09,2,14,43,23,PITTSBURGH,895 JOHNSTON AVE,1881519,1362009.95878,398530.505409
-79.9711535227729,40.4270026511714,373,373,188,16,1,MORSE HI RISE-COMMUNITY ROOM, ,2416,SARAH,ST, ,PITTSBURGH,15203-2271,0012L00296000000,10,7,14,43,36,PITTSBURGH,2416 SARAH ST,1881601,1350199.40819,406182.834003
-79.9708580163444,40.4269410482506,374,374,188,16,2,MORSE HI RISE COMM RM 24TH ST ENT, ,2416,SARAH,ST, ,PITTSBURGH,15203-2271,0012L00296000000,10,7,14,43,36,PITTSBURGH,2416 SARAH ST,1881602,1350281.08657,406158.330453
-79.9674410176432,40.4261264996867,375,375,188,16,3,HOT METAL BRIDGE FAITH COMMUNITY, ,2700,SARAH,ST, ,PITTSBURGH,15203-2112,0012L00263000001,10,7,14,43,36,PITTSBURGH,2400 E CARSON ST,1881603,1350290.82093,406520.383314
-79.9753585508644,40.4191863082721,376,376,188,16,4,ARLINGTON GYM-1ST FLOOR, ,2201,SALISBURY,ST, ,PITTSBURGH,15210-1845,0013F00212000000,10,7,14,43,36,PITTSBURGH,2201 SALISBURY ST,1881604,1348957.35802,403365.728147
-79.9753894511844,40.4192979505802,377,377,188,16,5,ARLINGTON GYM, ,2201,SALISBURY,ST, ,PITTSBURGH,15203-2422,0013F00212000000,10,7,14,43,36,PITTSBURGH,2301 MISSION ST,1881605,1349544.3129,404845.290551
-79.9702000206216,40.4183351768702,378,378,188,16,6,KORBETT GARAGE, ,2626,SALISBURY,ST, ,PITTSBURGH,15210-1854,0013M00063000000,10,7,14,43,36,PITTSBURGH,2626 SALISBURY ST,1881606,1350385.40392,403019.613432
-79.975420414911,40.4191933082073,379,379,188,16,7,ARLINGTON GYM-1ST FLOOR, ,2201,SALISBURY,ST, ,PITTSBURGH,15210-1845,0013F00212000000,10,7,14,43,36,PITTSBURGH,2201 SALISBURY ST,1881607,1348940.20299,403368.711629
-79.9629175917364,40.4179593390255,380,380,188,16,8,ARLINGTON HEIGHTS BASEMENT, ,3111,CORDELL,PL, ,PITTSBURGH,15210-2866,0030P00001000000,10,7,14,43,19,PITTSBURGH,3111 CORDELL PL REAR,1881608,1352409.01454,402831.851523
-79.9729738172142,40.4164215925814,381,381,188,16,10,ST. CLAIR AA HALL, ,2400,ELSIE,ST, ,PITTSBURGH,15210-2682,0013L00325000000,10,7,14,43,19,PITTSBURGH,2400 ELSIE ST,1881610,1349595.78122,402342.146803
-79.9799753765192,40.4117581760572,382,382,188,16,11,ST. CLAIR AA HALL, ,430,CATHEDRAL,AVE, ,PITTSBURGH,15210-3000,0032A00297000000,10,7,14,43,19,PITTSBURGH,930 CRESSWELL ST,1881611,1349560.03026,399596.256932
-80.0251645147754,40.4131435820055,383,384,188,19,17,ENGINE HOUSE, ,1428,BEECHVIEW,AVE, ,PITTSBURGH,15216-3334,0035B00234000000,12,7,14,42,22,PITTSBURGH,1428 BEECHVIEW AVE,1881917,1335037.62558,401518.428452
-80.0286196743088,40.4042217459896,384,385,188,19,21,FRED GUALTIERI HI RISE COMM. RM., ,2125,LOS ANGELES,AVE, ,PITTSBURGH,15216-3559,0035N00329000000,12,7,14,42,22,PITTSBURGH,2125 LOS ANGELES AVE,1881921,1333991.98238,398294.113599
-80.0286196743088,40.4042217459896,385,386,188,19,22,FRED GUALTIERI HI RISE, ,2125,LOS ANGELES,AVE, ,PITTSBURGH,15216-3559,0035N00329000000,12,7,14,42,22,PITTSBURGH,2125 LOS ANGELES AVE,1881922,1333991.98238,398294.113599
-80.0141826215911,40.4352007197991,386,387,188,19,28,ST MARY'S OF THE MOUNT SCHOOL, ,115,BIGHAM,ST, ,PITTSBURGH,15211,0001N00124000000,12,7,14,42,22,PITTSBURGH,321 MERRIMAC ST,1881928,1338481.27614,407907.83077
-80.0178548362159,40.3925378508898,387,388,188,19,31,ST MARKS EVAN CHURCH, ,933,BROOKLINE,BLVD, ,PITTSBURGH,15226-2105,0097D00107000000,12,7,14,42,22,PITTSBURGH,933 BROOKLINE BLVD,1881931,1336879.62572,393961.951836
-80.0178548362159,40.3925378508898,388,389,188,19,32,ST MARKS EV CH MIESEL HALL, ,933,BROOKLINE,BLVD, ,PITTSBURGH,15226-2105,0097D00107000000,12,7,14,42,22,PITTSBURGH,933 BROOKLINE BLVD,1881932,1336879.62572,393961.951836
-80.0093152667549,40.4049650393951,389,390,188,19,36,MOORE RECREATION CENTER, ,1801,PIONEER,AVE, ,PITTSBURGH,15226-1219,0034P00001000000,12,7,14,42,22,PITTSBURGH,1801 PIONEER AVE,1881936,1339373.2733,398426.691139
-80.036624778401,40.4070657623851,390,391,188,20,1,BANKSVILLE SCH MUSIC RM 11, ,1001,CARNAHAN,RD, ,PITTSBURGH,15216-2901,0036M00281000000,13,7,14,42,27,PITTSBURGH,1001 CARNAHAN RD,1882001,1331790.1872,399387.449887
-80.0399917784442,40.4425210858085,391,392,188,20,5,STEVENS ELEMENTARY SCHOOL CUST RM, ,822,CRUCIBLE,ST, ,PITTSBURGH,15220-5607,0019C00166000000,13,7,14,42,27,PITTSBURGH,822 CRUCIBLE ST,1882005,1331187.75042,412323.709998
-80.0141843207458,40.4543891643298,392,393,188,22,2,WEST PARK COURT,W,710,NORTH,AVE, ,PITTSBURGH,15212-4563,0023N00100000000,14,7,14,42,19,PITTSBURGH,710 W NORTH AVE,1882202,1338479.31365,416460.630848
-79.9989529383395,40.4514559672522,393,394,188,23,2,PRESSLEY HI RISE, ,601,PRESSLEY,ST, ,PITTSBURGH,15212-4926,0009A00125000000,14,7,14,38,20,PITTSBURGH,623 SUISMON ST,1882302,1342767.43783,416680.148036
-79.9930937314269,40.456410054365,394,395,188,23,3,SCHILLER SCHOOL, ,1018,PERALTA,ST, ,PITTSBURGH,15212-5002,0024K00216000000,14,7,14,38,20,PITTSBURGH,1018 PERALTA ST,1882303,1344365.31276,417046.842164
-80.0066472301629,40.4604980703849,395,396,188,25,1,Allegheny Dwellings - BLDG. #15, ,1610,SANDUSKY,CT, ,PITTSBURGH,15212-4071,0023C00012000000,14,7,14,38,19,PITTSBURGH,1610 SANDUSKY CT,1882501,1340632.95454,418631.699068
-80.0097061116118,40.4653775236538,396,397,188,25,7,PARAMEDIC CENTER 1ST FLOOR, ,215,LAFAYETTE,AVE, ,PITTSBURGH,15214-3607,0046K00214000000,16,7,14,38,19,PITTSBURGH,215 LAFAYETTE AVE,1882507,1339827.54635,420430.467106
-80.0097061116118,40.4653775236538,397,398,188,26,3,PARAMEDIC CENTER, ,215,LAFAYETTE,AVE, ,PITTSBURGH,15214-3607,0046K00214000000,16,7,14,38,19,PITTSBURGH,215 LAFAYETTE AVE,1882603,1339827.54635,420430.467106
-79.9997793767808,40.4672993902472,398,399,188,26,14,ST. BONIFACE OLD SCHOOL BLDG-1ST FLOOR,E,2208,EAST,ST, ,PITTSBURGH,15212,0046M00340000000,16,7,14,38,19,PITTSBURGH,2208 EAST STREET - REAR,1882614,1342606.50057,421059.865923
-80.0371184313225,40.4807914000172,399,400,188,27,7,EMMANUEL CHRISTIAN CHURCH, ,1427,DAVIS,AVE, ,PITTSBURGH,15212-1937,0075C00250000000,17,4,14,38,20,PITTSBURGH,1301 DAVIS AVE,1882707,1333155.06349,426440.747926
-80.0508915484477,40.431305734866,400,401,188,28,3,WESTWOOD SCHOOL, ,508,SHADYHILL,RD, ,PITTSBURGH,15205-3960,0039D00090000000,13,7,14,42,27,PITTSBURGH,508 SHADYHILL RD,1882803,1328048.55037,408318.203961
-80.0508915484477,40.431305734866,401,402,188,28,4,WESTWOOD ELEMENTARY SCHOOL STAGE ENT, ,508,SHADYHILL,RD, ,PITTSBURGH,15205-3960,0039D00090000000,13,7,14,42,27,PITTSBURGH,508 SHADYHILL RD,1882804,1328048.55037,408318.203961
-79.9849021483334,40.3873303554946,402,403,188,29,6,CONCORD ELEM SCH AUDITORIUM, ,2350,BROWNSVILLE,RD, ,PITTSBURGH,15210-4502,0095M00340000000,19,7,14,43,36,PITTSBURGH,2350 BROWNSVILLE RD,1882906,1346007.31311,391831.516172
-79.9856848779452,40.4011533444074,403,404,188,29,8,QUENTIN ROOSEVELT SCHOOL, ,200,THE BOULEVARD, , ,PITTSBURGH,15210-3712,0060H00032000000,19,7,14,43,36,PITTSBURGH,200 THE BLVD,1882908,1345916.81305,396871.085568
-79.9856848779452,40.4011533444074,404,405,188,29,11,QUENTIN ROOSEVELT SCHOOL, ,200,THE BOULEVARD, , ,PITTSBURGH,15210-3712,0060H00032000000,19,7,14,43,36,PITTSBURGH,200 THE BLVD,1882911,1345916.81305,396871.085568
-79.9940842582055,40.4163346375404,405,406,188,30,2,KNOXVILLE MIDDLE SCHOOL, ,324,CHARLES,ST, ,PITTSBURGH,15210-1606,0014P00060000000,11,7,14,42,19,PITTSBURGH,324 CHARLES ST,1883002,1343718.81315,402459.128345
-79.9329485278318,40.3875027137261,406,407,188,31,1,HOLY ANGELS SCHOOL, ,408,BALDWIN,RD, ,PITTSBURGH,15207-1923,0092M00138000002,20,1,14,43,36,PITTSBURGH,408 BALDWIN RD,1883101,1360476.66691,391532.328461
-79.921366420099,40.3875631811879,407,408,188,31,2,RESIDENCE HOME, ,4647,HOMERIDGE,DR, ,MUNHALL,15120-2978,0091L00322000000,20,1,14,43,36,PITTSBURGH,4693 HOMERIDGE DR,1883102,1363318.65445,391337.048403
-79.9249057448807,40.3918138514683,408,409,188,31,7,MT RISE BAPTIST CHURCH, , ,INGOT&SHEFFER STS, , ,HOMESTEAD,15120,0091F00005000002,20,1,14,43,36,PITTSBURGH,INGOT&SHEFFER STS,1883107,1362755.07126,393047.110188
-80.006787901029,40.3878378182229,409,410,188,32,8,CARMALT ACADEMY OF SCIENCE AND TECH, ,1580,BREINING,ST, ,PITTSBURGH,15226-1940,0096R00200000000,19,7,14,42,22,PITTSBURGH,1583 BREINING ST,1883208,1339982.25022,392466.285071
-79.9619060379894,40.3374813857456,410,411,189,0,1,PLEASANT HILLS COM CH FELLOWSHIP HL, ,199,OLD CLAIRTON,RD, ,PITTSBURGH,15236-3902,0388P00090000000,40,1,18,37,38,PLEASANT HL,199 OLD CLAIRTON RD,1890001,1351956.34299,373516.238053
-79.9619060379894,40.3374813857456,411,412,189,0,2,PLEASANT HILLS COM CH FELLOWSHIP HL, ,199,OLD CLAIRTON,RD, ,PITTSBURGH,15236-3902,0388P00090000000,40,1,18,37,38,PLEASANT HL,199 OLD CLAIRTON RD,1890002,1351956.34299,373516.238053
-79.9619060379894,40.3374813857456,412,413,189,0,3,PLEASANT HILLS COM CH FELLOWSHIP HL, ,199,OLD CLAIRTON,RD, ,PITTSBURGH,15236-3902,0388P00090000000,40,1,18,37,38,PLEASANT HL,199 OLD CLAIRTON RD,1890003,1351956.34299,373516.238053
-79.9619060379894,40.3374813857456,413,414,189,0,10,PLEASANT HILLS COM CH FELLOWSHIP HL, ,199,OLD CLAIRTON,RD, ,PITTSBURGH,15236-3902,0388P00090000000,40,1,18,37,38,PLEASANT HL,199 OLD CLAIRTON RD,1890010,1351956.34299,373516.238053
