FID,PREFIX,NAME,TYPE,SUFFIX,STREETNAME,ALTERNATEN,LLEFT,HLEFT,LRGT,HRGT,FROMSTREET,TOSTREET,ZIPL,ZIPR,MCDL,MCDR,OWNER,BELTWAY,MAJORRD,NO_LANES,CFCC,GDTLINK,ONEWAY,UNIQUE_ID,ROUTE_NO,SYSTEMID,USERID,FEATURECOD,UPDATE_YEA,MODIFIEDBY,MODIFIEDON,CREATEDBY,CREATEDON,Shape_Leng
1153, ,Gibsonia Wexford,Rd, ,Gibsonia Wexford Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0,PA 910,77415,31,1630,1994, , , , ,200.664903594
1154, ,Pgh Mc Keesport,Blvd, ,Pgh Mc Keesport Blvd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0, ,69883,63,1620,1994, , , , ,347.093739464
1155, ,Gibsonia,Rd, ,Gibsonia Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0,PA 910,77418,10,1630,1994, , , , ,115.132219029
1156, ,Library,Rd, ,Library Rd, ,2501,2599,2500,2602,Saw Mill Run Blvd,Tariff St,15234,15234,100,100,State,Blue,Yes,0,A11, ,n,22495,PA 88,76389,51639119,1600,1994, , , , ,1186.29033971
1157, ,Gibsonia Wexford,Rd, ,Gibsonia Wexford Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0,PA 910,77416,31,1630,1994, , , , ,191.870112365
1158, ,Saw Mill Run,Blvd, ,Saw Mill Run Blvd, ,2409,2415,2418,2416,Maytide St,St Norbert Way,15210,15227,100,100,State,Blue,Yes,0,A31, ,n,22303,PA 51,75732,51638955,1600,1994, , , , ,255.006766694
1159, ,Gibsonia,Rd, ,Gibsonia Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0,PA 910,77418,10,1630,1994, , , , ,45.3193250673
1160,W,Seventh,Ave, ,Seventh Ave, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0,PA 837,79797,41,1630,1994, , , , ,525.837923057
1161, ,Gibsonia,Rd, ,Gibsonia Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0,PA 910,77466,17,1630,1994, , , , ,861.513350767
1162, ,Mc Neilly,Ave, ,Mc Neilly Ave, ,0,0,0,0, , , , , , ,County,Blue,Yes,0, , , ,0, ,74800,98,1620,1994, , , , ,1373.92425797
1163, ,Gibsonia Wexford,Rd, ,Gibsonia Wexford Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0,PA 910,77414,27,1630,1994, , , , ,391.091894075
1164,W,Seventh,Ave, ,Seventh Ave, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0,PA 837,79795,20,1630,1994, , , , ,668.157782228
1165, ,Gibsonia,Rd, ,Gibsonia Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0,PA 910,77465,4,1630,1994, , , , ,575.571942659
1166,W,Eighth,Ave, ,Eighth Ave, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0,PA 837,79803,10,1620,1994, , , , ,202.310693204
1167, ,Evergreen,Rd, ,Evergreen Rd, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,55304,47,1620,2004, , , , ,384.705236105
1168,E,Carson St,Ramp, ,Carson St Ramp, ,4912,4920,4913,4923, , ,15207,15207,100,100,State,Blue,Yes,0,A11, ,n,32312,PA 837,76210,51651729,1600,1994, , , , ,170.319294645
1169, ,Gibsonia,Rd, ,Gibsonia Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0,PA 910,77474,22,1630,1994, , , , ,2011.74925371
1170, ,Becks Run,Rd, ,Becks Run Rd, ,0,0,0,0,Fagel St,E Carson St,15210,15210,100,100,County,Blue, ,0,A31, ,n,19519, ,63796,51649673,1600,1994, , , , ,184.289543798
1171, ,Gibsonia,Rd, ,Gibsonia Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0,PA 910,77473,22,1630,1994, , , , ,640.739175688
1172, ,Mc Neilly,Ave, ,Mc Neilly Ave, ,0,0,0,0,Library Rd,City Limit,15234,15234,100,100,County,Blue,Yes,0,A21, ,n,22581, ,52610,51638267,1600,1994, , , , ,159.52625972
1173, ,Gibsonia,Rd, ,Gibsonia Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0,PA 910,77472,22,1630,1994, , , , ,758.201632899
1174, ,Biscayne,Dr, ,Biscayne Dr, ,101,199,140,198,Edgar St,Valera Ave,15210,15210,100,100,City,Blue,Yes,2,A31, ,n,22195, ,52585,51639305,1600,1994, , , , ,264.386826971
1175, ,Deer Creek,Rd, ,Deer Creek Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0,PA 910,77471,25,1630,1994, , , , ,39.0348826166
1176,W,Seventh,Ave, ,Seventh Ave, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0,PA 837,79796,33,1630,1994, , , , ,522.677674573
1177, ,Gibsonia,Rd, ,Gibsonia Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0,PA 910,77462,34,1630,2004, , , , ,215.683319046
1178, ,Gibsonia,Rd, ,Gibsonia Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0,PA 910,77462,34,1630,2004, , , , ,308.883685141
1179, ,Bakerstown and Warrendale,Rd, ,Bakerstown and Warrendale Rd, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,52954,28,1630,2004, , , , ,1394.95677113
1180, ,Gibsonia,Rd, ,Gibsonia Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0,PA 910,77464,5,1630,2004, , , , ,370.534373535
1181, ,Bakerstown and Warrendale,Rd, ,Bakerstown and Warrendale Rd, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,52954,28,1630,2004, , , , ,258.342163671
1182, ,Gibsonia,Rd, ,Gibsonia Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0,PA 910,77464,5,1630,2004, , , , ,32.9727986694
1183, ,Gibsonia,Rd, ,Gibsonia Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0,PA 910,77464,5,1630,2004, , , , ,969.165838764
1184,W,Seventh,Ave, ,Seventh Ave, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0,PA 837,79798,50,1630,1994, , , , ,636.272590929
1185, ,Gibsonia,Rd, ,Gibsonia Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0,PA 910,77464,5,1630,2004, , , , ,15.5591824107
1186, ,Monitor,St, ,Monitor St, ,6101,6199,6100,6198,Saline St,Saline St,15217,15217,100,100,City,Blue, ,2,A31, ,n,16471, ,10419,51650324,1600,2004, , , , ,208.445334554
1187, ,Gibsonia,Rd, ,Gibsonia Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0,PA 910,77409,13,1630,1994, , , , ,1092.24999845
1188, ,Broughton,Rd, ,Broughton Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0, ,70073,39,1630,2004, , , , ,58.7194561019
1189, ,Deer Creek,Rd, ,Deer Creek Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0,PA 910,77469,10,1630,1994, , , , ,1706.6386522
1190, ,Broughton,Rd, ,Broughton Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0, ,70073,39,1630,2004, , , , ,49.8530915171
1191, ,Gibsonia,Rd, ,Gibsonia Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0,PA 910,77458,25,1630,1994, , , , ,554.00227232
1192, ,Broughton,Rd, ,Broughton Rd, ,0,0,0,0, , , , , , ,County,Yellow,Yes,0, , , ,0, ,58071,21,1620,2004, , , , ,319.669651048
1193, ,Gibsonia,Rd, ,Gibsonia Rd, ,0,0,0,0, , , , , , ,County,Orange,Yes,0, , , ,0,PA 910,77456,9,1630,1994, , , , ,321.823669903
1194, ,Beechwood,Blvd, ,Beechwood Blvd, ,3637,3739,3600,3698,Monitor St Ext,Forward Ave,15217,15217,100,100,City,Blue, ,2,A31, ,n,16347, ,59742,51650298,1600,1994, , , , ,403.475762123
1195, ,Gibsonia,Rd, ,Gibsonia Rd, ,0,0,0,0, , , , , , ,County,Orange,Yes,0, , , ,0,PA 910,77455,9,1630,1994, , , , ,48.4139890275
1196, ,Library,Rd, ,Library Rd, ,2601,2699,2640,2652,Forum St,Transport St,15234,15234,100,100,State,Blue,Yes,0,A11, ,n,22549,PA 88,76391,51638304,1600,1994, , , , ,243.358702034
1197, ,Gibsonia,Rd, ,Gibsonia Rd, ,0,0,0,0, , , , , , ,County,Orange,Yes,0, , , ,0,PA 910,77457,21,1630,1994, , , , ,317.01576562
1198, ,Library,Rd, ,Library Rd, ,2601,2699,2604,2638,Tariff St,Forum St,15234,15234,100,100,State,Blue,Yes,0,A11, ,n,22539,PA 88,76390,51638304,1600,1994, , , , ,479.974551067
1199, ,Gibsonia,Rd, ,Gibsonia Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0,PA 910,80085,16,1630,1994, , , , ,550.369759648
1200, ,Saw Mill Run,Blvd, ,Saw Mill Run Blvd, ,2417,2425,2418,2426,St Norbert Way,Underwood St,12510,15210,100,100,State,Blue,Yes,0,A31, ,n,22330,PA 51,75733,51638955,1600,1994, , , , ,190.217114882
1201, ,Gibsonia,Rd, ,Gibsonia Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0,PA 910,77514,21,1630,1994, , , , ,188.973372319
1202, ,Biscayne,Dr, ,Biscayne Dr, ,2301,2349,2300,2402,Valera Ave,Maytide St,15210,15210,100,100,City,Blue,Yes,2,A31, ,n,22254, ,52588,51639307,1600,1994, , , , ,440.333415056
1203, ,Gibsonia Wexford,Rd, ,Gibsonia Wexford Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0,PA 910,77411,31,1630,1994, , , , ,1065.66884976
1204, ,Gibsonia,Rd, ,Gibsonia Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0,PA 910,77408,21,1630,1994, , , , ,1045.51886737
1205,E,Carson St,Ramp, ,Carson St Ramp, ,4912,4920,4913,4923, , ,15207,15207,100,100,State,Blue,Yes,0,A11, ,n,32312,PA 837,76210,51651729,1600,1994, , , , ,466.20919477
1206, ,Biscayne,Dr, ,Biscayne Dr, ,51,99,124,138,Windfall Way,Edgar St,15210,15210,100,100,City,Blue,Yes,2,A31, ,n,22148, ,52581,51639304,1600,1994, , , , ,253.544351526
1207, ,Gibsonia,Rd, ,Gibsonia Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0,PA 910,77516,25,1630,1994, , , , ,682.076166028
1208, ,Biscayne,Dr, ,Biscayne Dr, ,1,49,100,122,Brownsville Rd,Windfall Way,15210,15210,100,100,City,Blue,Yes,2,A31, ,n,22093, ,52578,51639323,1600,1994, , , , ,146.086702189
1209, ,Gibsonia Wexford,Rd, ,Gibsonia Wexford Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0,PA 910,77407,7,1630,1994, , , , ,481.197519792
1210, ,Becks Run,Rd, ,Becks Run Rd, ,1,19,2,6,Brownsville Rd,Athena Ave,15210,15210,100,100,County,Blue,Yes,0,A31, ,n,22069, ,52575,51639313,1600,1994, , , , ,223.679392444
1211, ,Gibsonia,Rd, ,Gibsonia Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0,PA 910,77522,43,1630,1994, , , , ,46.6600284383
1212,E,Carson St,Ramp, ,Carson St Ramp, ,4912,4920,4913,4923, , ,15207,15207,100,100,State,Blue,Yes,0,A11, ,n,21475,PA 837,76208,51651729,1600,1994, , , , ,75.7261851043
1213, ,Gibsonia,Rd, ,Gibsonia Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0,PA 910,77452,50,1630,1994, , , , ,814.158517846
1214, ,Browns Hill,Rd, ,Browns Hill Rd, ,101,299,100,298,Homestead Brdg,Old Browns Hill Rd,15217,15217,100,100,County,Blue,Yes,4,A31, ,n,19261, ,12682,51650883,1600,2004, , , , ,1056.49412611
1215, ,Gibsonia,Rd, ,Gibsonia Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0,PA 910,77521,43,1630,1994, , , , ,358.408541165
1216, ,Shady,Ave, ,Shady Ave, ,2001,2099,2000,2098,Beacon St,Hobart St,15217,15217,100,100,City,Blue,Yes,2,A31, ,n,14675, ,74739,51652158,1600,1994, , , , ,358.19821102
1217, ,Bakerstown and Warrendale,Rd, ,Bakerstown and Warrendale Rd, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,52952,30,1630,1994, , , , ,310.153732527
1218, ,Shady,Ave, ,Shady Ave, ,1901,1999,1900,1998,Bartlett St,Beacon St,15217,15217,100,100,City,Blue,Yes,2,A31, ,n,14504, ,74738,51652155,1600,1994, , , , ,337.368628933
1219, ,Bakerstown,Rd, ,Bakerstown Rd, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,52943,5,1630,1994, , , , ,134.139371182
1220, ,Bakerstown,Rd, ,Bakerstown Rd, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,52941,5,1630,1994, , , , ,114.648303454
1221, ,Route 28,Ramp, ,Route 28 Ramp, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0,PA 28,77389,155,1630,1994, , , , ,24.0557133216
1222, ,State Hwy 28, , ,State Hwy 28, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0,PA 28,75477,136,1630,1994, , , , ,171.628977089
1223, ,State Hwy 28, , ,State Hwy 28, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0,PA 28,75478,139,1630,1994, , , , ,15.1101982426
1224, ,Wildwood,Rd, ,Wildwood Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0, ,53500,8,1640,1994, , , , ,206.717676057
1225, ,State Hwy 28, , ,State Hwy 28, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0,PA 28,75478,139,1630,1994, , , , ,24.0525743164
1226, ,Washington,Ave, ,Washington Ave, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0,PA 50,76482,124,1630,1994, , , , ,131.91883068
1227, ,State Hwy 28, , ,State Hwy 28, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0,PA 28,75253,43,1630,1994, , , , ,184.143308513
1228, ,Potomac,Ave, ,Potomac Ave, ,2011,2099,2010,2098,Bellingham Ave,Dodds Ave,15216,15216,100,100, ,Blue,Yes,2,A31, ,n,20392, ,69497,51630916,1600,1994, , , , ,200.806457574
1229, ,Wildwood,Rd, ,Wildwood Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0, ,53498,1,1630,1994, , , , ,535.570025523
1230, ,State Hwy 28, , ,State Hwy 28, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0,PA 28,75475,127,1660,1994, , , , ,832.582976566
1231, ,Wildwood,Rd, ,Wildwood Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0, ,53524,35,1630,2004, , , , ,146.35997832
1232, ,Cochran,Rd, ,Cochran Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0,US 19,77709,100,1630,1994, , , , ,44.5753455646
1233, ,East Ohio,St, ,East Ohio St, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,79865,9,1650,1994, , , , ,44.6172789533
1234, ,Middle,Rd, ,Middle Rd, ,0,0,0,0, , , , , , ,County,Yellow,Yes,0, , , ,0, ,75111,36,1630,1994, , , , ,375.596133963
1235, ,Cochran,Rd, ,Cochran Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0,US 19,77702,144,1630,1994, , , , ,553.896497329
1236, ,Wildwood,Rd, ,Wildwood Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0, ,72425,33,1630,1994, , , , ,82.4032265411
1237, ,Mc Neilly,Ave, ,Mc Neilly Ave, ,0,0,0,0, , , , , , ,County,Blue,Yes,0, , , ,0, ,39564,24,1630,2004, , , , ,399.599602613
1238, ,East Ohio,St, ,East Ohio St, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,79865,9,1650,1994, , , , ,10.3888295767
1239, ,Middle,Rd, ,Middle Rd, ,0,0,0,0, , , , , , ,County,Yellow,Yes,0, , , ,0, ,75112,35,1630,1994, , , , ,88.8974203162
1240, ,East Ohio,St, ,East Ohio St, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,79866,13,1620,1994, , , , ,22.2340586187
1241, ,Mc Neilly,Ave, ,Mc Neilly Ave, ,0,0,0,0, , , , , , ,County,Blue,Yes,0, , , ,0, ,39564,24,1630,2004, , , , ,128.076152289
1242, ,Wildwood,Rd, ,Wildwood Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0, ,53478,57,1630,1994, , , , ,649.6002801
1243, ,East Ohio,St, ,East Ohio St, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,79864,8,1650,1994, , , , ,25.6376154072
1244, ,Wildwood,Rd, ,Wildwood Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0, ,53472,62,1630,1994, , , , ,248.352110088
1245, ,Mc Neilly,Ave, ,Mc Neilly Ave, ,0,0,0,0, , , , , , ,County,Blue,Yes,0, , , ,0, ,39377,36,1630,2004, , , , ,449.086491566
1246, ,Cedar Ridge,Rd, ,Cedar Ridge Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0, ,53407,11,1630,2004, , , , ,190.719423646
1247, ,East Ohio,St, ,East Ohio St, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,79866,13,1620,1994, , , , ,78.8376238175
1248, ,Cochran,Rd, ,Cochran Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0,US 19,77741,81,1620,1994, , , , ,158.736086476
1249, ,E Ohio,St, ,E Ohio St, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,74761,16,1630,1994, , , , ,110.122318257
1250, ,Cedar Ridge,Rd, ,Cedar Ridge Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0, ,53407,11,1630,2004, , , , ,217.4669384
1251, ,Cochran,Rd, ,Cochran Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0,US 19,77713,87,1630,1994, , , , ,262.187873507
1252, ,E Ohio,St, ,E Ohio St, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,74765,16,1630,1994, , , , ,106.832401127
1253, ,Bakerstown,Rd, ,Bakerstown Rd, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,52961,1,1630,2004, , , , ,423.30221676
1254, ,Cochran,Rd, ,Cochran Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0,US 19,77708,107,1630,1994, , , , ,184.392590964
1255, ,Bakerstown,Rd, ,Bakerstown Rd, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,52961,1,1630,2004, , , , ,390.752459025
1256, ,East Ohio,St, ,East Ohio St, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,79864,8,1650,1994, , , , ,647.58391077
1257, ,Osage,Rd, ,Osage Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0,US 19,77707,110,1630,1994, , , , ,346.499054647
1258, ,Gibsonia,Rd, ,Gibsonia Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0,PA 910,77463,23,1630,2004, , , , ,104.360904141
1259, ,Washington,Ave, ,Washington Ave, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0,PA 50,76475,22,1630,1994, , , , ,332.236720636
1260, ,Duncan,Ave, ,Duncan Ave, ,0,0,0,0, , , , , , , ,Green,Yes,0, , , ,0, ,73833,3,1630,1994, , , , ,138.109420027
1261, ,Cedar Ridge,Rd, ,Cedar Ridge Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0, ,53402,26,1630,2004, , , , ,128.589180444
1262, ,Potomac,Ave, ,Potomac Ave, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,37126,80,1630,1994, , , , ,260.974414841
1263, ,Evergreen,Ave, ,Evergreen Ave, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,74759,45,1630,1994, , , , ,349.125859145
1264, ,Cedar Ridge,Rd, ,Cedar Ridge Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0, ,53402,26,1630,2004, , , , ,1067.73782251
1265, ,Washington,Blvd, ,Washington Blvd, ,1451,1499,1496,1498,Highland Dr,Allegheny River Blvd,15206,15206,100,100,State,Blue,Yes,0,A31, ,n,2283,PA 8,76823,51646335,1600,1994, , , , ,3672.46547181
1266, ,Cochran,Rd, ,Cochran Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0,US 19,77706,119,1630,1994, , , , ,73.6046829075
1267, ,Harts Run,Rd, ,Harts Run Rd, ,0,0,0,0, , , , , , , ,Green,Yes,0, , , ,0, ,54221,28,1630,1994, , , , ,18.4769954469
1268, ,Greentree,Rd, ,Greentree Rd, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0,US 19,77679,82,1630,1994, , , , ,305.201993967
1269, ,Harts Run,Rd, ,Harts Run Rd, ,0,0,0,0, , , , , , , ,Green,Yes,0, , , ,0, ,54172,33,1630,1994, , , , ,1398.7453157
1270, ,Evergreen,Ave, ,Evergreen Ave, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,55769,71,1630,1994, , , , ,396.304573288
1271, ,Greentree,Rd, ,Greentree Rd, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0,US 19,77744,90,1630,2004, , , , ,180.835397958
1272, ,Duncan,Ave, ,Duncan Ave, ,0,0,0,0, , , , , , ,County,Green,Yes,0, , , ,0, ,73808,14,1630,1994, , , , ,182.783182843
1273, ,State Hwy 28, , ,State Hwy 28, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0,PA 28,75244,63,1650,1994, , , , ,277.175660143
1274, ,Greentree,Rd, ,Greentree Rd, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0,US 19,77744,90,1630,2004, , , , ,112.572502654
1275, ,Duncan,Ave, ,Duncan Ave, ,0,0,0,0, , , , , , ,County,Green,Yes,0, , , ,0, ,73807,14,1630,1994, , , , ,294.763030498
1276, ,Cochran,Rd, ,Cochran Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0,US 19,77731,131,1630,1994, , , , ,37.5593618098
1277, ,Wallace,Rd, ,Wallace Rd, ,0,0,0,0, , , , , , ,County,Green,Yes,0, , , ,0, ,73806,15,1630,1994, , , , ,36.80463801
1278, ,State Hwy 28, , ,State Hwy 28, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0,PA 28,75245,45,1630,1994, , , , ,3709.90751992
1279, ,Cochran,Rd, ,Cochran Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0,US 19,77700,178,1630,1994, , , , ,268.218953169
1280, ,Duncan,Ave, ,Duncan Ave, ,0,0,0,0, , , , , , ,County,Green,Yes,0, , , ,0, ,73805,18,1630,1994, , , , ,58.8134071406
1281, ,Mc Neilly,Ave, ,Mc Neilly Ave, ,0,0,0,0, , , , ,100,100, ,Blue,Yes,2,A30, ,n,21556, ,74865,51632578,1600,1994, , , , ,1252.09434594
1282, ,Babcock,Blvd, ,Babcock Blvd, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,70550,84,1630,1994, , , , ,144.27837493
1283, ,Duncan,Ave, ,Duncan Ave, ,0,0,0,0, , , , , , ,County,Green,Yes,0, , , ,0, ,73804,19,1630,1994, , , , ,34.8777019046
1284, ,State Hwy 28, , ,State Hwy 28, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0,PA 28,75245,45,1630,1994, , , , ,2822.66481257
1285, ,Potomac,Ave, ,Potomac Ave, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,61817,44,1630,1994, , , , ,163.005776543
1286, ,Duncan,Ave, ,Duncan Ave, ,0,0,0,0, , , , , , ,County,Green,Yes,0, , , ,0, ,73830,36,1630,1994, , , , ,397.149472121
1287, ,Duncan,Ave, ,Duncan Ave, ,0,0,0,0, , , , , , ,County,Green,Yes,0, , , ,0, ,53879,89,1630,1994, , , , ,88.7303779076
1288, ,West Liberty,Ave, ,West Liberty Ave, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0,US 19,77879,316,1620,1994, , , , ,277.169597572
1289, ,Duncan,Ave, ,Duncan Ave, ,0,0,0,0, , , , , , ,County,Green,Yes,0, , , ,0, ,73817,44,1630,1994, , , , ,233.445995823
1290, ,Pioneer,Ave, ,Pioneer Ave, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,63759,318,1630,1994, , , , ,237.501081107
1291, ,Duncan,Ave, ,Duncan Ave, ,0,0,0,0, , , , , , ,County,Green,Yes,0, , , ,0, ,73812,57,1630,1994, , , , ,2029.16871101
1292, ,Campbells Run,Rd, ,Campbells Run Rd, ,0,0,0,0, , , , , , ,County,Yellow,Yes,0, , , ,0, ,73077,32,1630,1994, , , , ,913.47851602
1293, ,Harts Run,Rd, ,Harts Run Rd, ,0,0,0,0, , , , , , , ,Green,Yes,0, , , ,0, ,53982,17,1630,1994, , , , ,611.704224997
1294, ,Harts Run,Rd, ,Harts Run Rd, ,0,0,0,0, , , , , , , ,Green,Yes,0, , , ,0, ,53902,9,1630,1994, , , , ,779.095645543
1295, ,State Hwy 8, , ,State Hwy 8, ,0,0,0,0, , , , , , , ,Green,Yes,0, , , ,0,PA 8,75310,29,1620,1994, , , , ,1070.00157582
1296, ,Mc Kees Rocks,Brdg, ,Mc Kees Rocks Brdg, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,55875,3,1620,1994, , , , ,156.263250341
1297, ,Peebles School,Rd, ,Peebles School Rd, ,0,0,0,0, , , , , , , ,Green,Yes,0, , , ,0, ,53896,31,1630,1994, , , , ,527.530031554
1298, ,Mc Kees Rocks,Brdg, ,Mc Kees Rocks Brdg, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,55875,3,1620,1994, , , , ,110.980936173
1299, ,Harts Run,Rd, ,Harts Run Rd, ,0,0,0,0, , , , , , , ,Green,Yes,0, , , ,0, ,53887,10,1630,1994, , , , ,177.044562614
1300, ,Greentree,Rd, ,Greentree Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0, ,72666,181,1620,1994, , , , ,228.693350009
1301, ,Harts Run,Rd, ,Harts Run Rd, ,0,0,0,0, , , , , , , ,Green,Yes,0, , , ,0, ,53946,21,1630,1994, , , , ,288.142263797
1302, ,Wildwood,Rd, ,Wildwood Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0, ,53503,54,1630,1994, , , , ,776.707737819
1303, ,Duncan,Ave, ,Duncan Ave, ,0,0,0,0, , , , , , ,County,Green,Yes,0, , , ,0, ,73829,75,1630,1994, , , , ,1684.57540142
1304, ,Cochran,Rd, ,Cochran Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0,US 19,77699,177,1630,1994, , , , ,397.494795303
